role,recipient_id,donor_id,seed,repeat,fold,recipient_role,donor_role
train,412,392,20262825,2,1,train,train
train,413,437,20262825,2,1,train,train
train,414,353,20262825,2,1,train,train
train,415,412,20262825,2,1,train,train
train,416,313,20262825,2,1,train,train
train,417,363,20262825,2,1,train,train
train,418,355,20262825,2,1,train,train
train,419,316,20262825,2,1,train,train
train,420,428,20262825,2,1,train,train
train,423,369,20262825,2,1,train,train
train,428,367,20262825,2,1,train,train
train,429,381,20262825,2,1,train,train
train,430,320,20262825,2,1,train,train
train,434,468,20262825,2,1,train,train
train,436,351,20262825,2,1,train,train
train,437,406,20262825,2,1,train,train
train,440,385,20262825,2,1,train,train
train,441,478,20262825,2,1,train,train
train,443,343,20262825,2,1,train,train
train,444,350,20262825,2,1,train,train
train,446,400,20262825,2,1,train,train
train,447,473,20262825,2,1,train,train
train,448,348,20262825,2,1,train,train
train,451,447,20262825,2,1,train,train
train,455,390,20262825,2,1,train,train
train,456,485,20262825,2,1,train,train
train,457,459,20262825,2,1,train,train
train,458,456,20262825,2,1,train,train
train,459,397,20262825,2,1,train,train
train,463,440,20262825,2,1,train,train
train,464,443,20262825,2,1,train,train
train,468,413,20262825,2,1,train,train
train,471,418,20262825,2,1,train,train
train,472,458,20262825,2,1,train,train
train,473,371,20262825,2,1,train,train
train,474,455,20262825,2,1,train,train
train,476,340,20262825,2,1,train,train
train,477,448,20262825,2,1,train,train
train,478,357,20262825,2,1,train,train
train,479,492,20262825,2,1,train,train
train,482,386,20262825,2,1,train,train
train,484,463,20262825,2,1,train,train
train,485,336,20262825,2,1,train,train
train,486,322,20262825,2,1,train,train
train,487,318,20262825,2,1,train,train
train,488,471,20262825,2,1,train,train
train,489,419,20262825,2,1,train,train
train,490,380,20262825,2,1,train,train
train,492,429,20262825,2,1,train,train
test,303,439,20262825,2,1,test,test
test,304,393,20262825,2,1,test,test
test,327,304,20262825,2,1,test,test
test,335,445,20262825,2,1,test,test
test,341,370,20262825,2,1,test,test
test,345,426,20262825,2,1,test,test
test,347,427,20262825,2,1,test,test
test,360,449,20262825,2,1,test,test
test,362,425,20262825,2,1,test,test
test,370,347,20262825,2,1,test,test
test,374,345,20262825,2,1,test,test
test,375,475,20262825,2,1,test,test
test,382,341,20262825,2,1,test,test
test,389,422,20262825,2,1,test,test
test,393,360,20262825,2,1,test,test
test,401,303,20262825,2,1,test,test
test,403,382,20262825,2,1,test,test
test,422,454,20262825,2,1,test,test
test,425,389,20262825,2,1,test,test
test,426,374,20262825,2,1,test,test
test,427,483,20262825,2,1,test,test
test,433,401,20262825,2,1,test,test
test,439,327,20262825,2,1,test,test
test,445,433,20262825,2,1,test,test
test,449,491,20262825,2,1,test,test
test,454,362,20262825,2,1,test,test
test,475,335,20262825,2,1,test,test
test,483,375,20262825,2,1,test,test
test,491,403,20262825,2,1,test,test
train,302,374,20262826,2,2,train,train
train,303,345,20262826,2,2,train,train
train,304,457,20262826,2,2,train,train
train,305,304,20262826,2,2,train,train
train,307,393,20262826,2,2,train,train
train,312,423,20262826,2,2,train,train
train,313,430,20262826,2,2,train,train
train,315,333,20262826,2,2,train,train
train,316,441,20262826,2,2,train,train
train,317,364,20262826,2,2,train,train
train,318,363,20262826,2,2,train,train
train,319,402,20262826,2,2,train,train
train,322,338,20262826,2,2,train,train
train,324,389,20262826,2,2,train,train
train,327,447,20262826,2,2,train,train
train,328,305,20262826,2,2,train,train
train,330,446,20262826,2,2,train,train
train,331,355,20262826,2,2,train,train
train,333,479,20262826,2,2,train,train
train,335,454,20262826,2,2,train,train
train,336,347,20262826,2,2,train,train
train,338,356,20262826,2,2,train,train
train,340,375,20262826,2,2,train,train
train,341,425,20262826,2,2,train,train
train,344,383,20262826,2,2,train,train
train,345,322,20262826,2,2,train,train
train,346,422,20262826,2,2,train,train
train,347,370,20262826,2,2,train,train
train,348,388,20262826,2,2,train,train
train,352,367,20262826,2,2,train,train
train,355,315,20262826,2,2,train,train
train,356,455,20262826,2,2,train,train
train,358,340,20262826,2,2,train,train
train,360,471,20262826,2,2,train,train
train,362,418,20262826,2,2,train,train
train,363,478,20262826,2,2,train,train
train,364,335,20262826,2,2,train,train
train,366,316,20262826,2,2,train,train
train,367,486,20262826,2,2,train,train
train,368,440,20262826,2,2,train,train
train,369,412,20262826,2,2,train,train
train,370,427,20262826,2,2,train,train
train,371,307,20262826,2,2,train,train
train,372,318,20262826,2,2,train,train
train,374,377,20262826,2,2,train,train
train,375,372,20262826,2,2,train,train
train,376,445,20262826,2,2,train,train
train,377,327,20262826,2,2,train,train
train,379,324,20262826,2,2,train,train
train,380,382,20262826,2,2,train,train
train,381,386,20262826,2,2,train,train
train,382,385,20262826,2,2,train,train
train,383,451,20262826,2,2,train,train
train,385,358,20262826,2,2,train,train
train,386,371,20262826,2,2,train,train
train,388,348,20262826,2,2,train,train
train,389,401,20262826,2,2,train,train
train,391,341,20262826,2,2,train,train
train,392,397,20262826,2,2,train,train
train,393,403,20262826,2,2,train,train
train,397,392,20262826,2,2,train,train
train,400,319,20262826,2,2,train,train
train,401,485,20262826,2,2,train,train
train,402,313,20262826,2,2,train,train
train,403,428,20262826,2,2,train,train
train,404,483,20262826,2,2,train,train
train,409,468,20262826,2,2,train,train
train,412,404,20262826,2,2,train,train
train,413,400,20262826,2,2,train,train
train,414,488,20262826,2,2,train,train
train,415,391,20262826,2,2,train,train
train,418,376,20262826,2,2,train,train
train,422,366,20262826,2,2,train,train
train,423,344,20262826,2,2,train,train
train,425,437,20262826,2,2,train,train
train,426,303,20262826,2,2,train,train
train,427,381,20262826,2,2,train,train
train,428,492,20262826,2,2,train,train
train,430,490,20262826,2,2,train,train
train,433,426,20262826,2,2,train,train
train,436,317,20262826,2,2,train,train
train,437,484,20262826,2,2,train,train
train,439,472,20262826,2,2,train,train
train,440,477,20262826,2,2,train,train
train,441,346,20262826,2,2,train,train
train,445,330,20262826,2,2,train,train
train,446,491,20262826,2,2,train,train
train,447,368,20262826,2,2,train,train
train,449,489,20262826,2,2,train,train
train,451,414,20262826,2,2,train,train
train,454,312,20262826,2,2,train,train
train,455,433,20262826,2,2,train,train
train,457,409,20262826,2,2,train,train
train,458,360,20262826,2,2,train,train
train,464,436,20262826,2,2,train,train
train,468,328,20262826,2,2,train,train
train,471,464,20262826,2,2,train,train
train,472,415,20262826,2,2,train,train
train,473,336,20262826,2,2,train,train
train,475,439,20262826,2,2,train,train
train,477,413,20262826,2,2,train,train
train,478,362,20262826,2,2,train,train
train,479,352,20262826,2,2,train,train
train,483,475,20262826,2,2,train,train
train,484,458,20262826,2,2,train,train
train,485,473,20262826,2,2,train,train
train,486,449,20262826,2,2,train,train
train,487,379,20262826,2,2,train,train
train,488,331,20262826,2,2,train,train
train,489,302,20262826,2,2,train,train
train,490,487,20262826,2,2,train,train
train,491,380,20262826,2,2,train,train
train,492,369,20262826,2,2,train,train
test,310,476,20262826,2,2,test,test
test,320,459,20262826,2,2,test,test
test,321,350,20262826,2,2,test,test
test,325,351,20262826,2,2,test,test
test,326,434,20262826,2,2,test,test
test,339,390,20262826,2,2,test,test
test,343,326,20262826,2,2,test,test
test,350,448,20262826,2,2,test,test
test,351,321,20262826,2,2,test,test
test,353,482,20262826,2,2,test,test
test,357,310,20262826,2,2,test,test
test,390,429,20262826,2,2,test,test
test,395,406,20262826,2,2,test,test
test,406,456,20262826,2,2,test,test
test,416,420,20262826,2,2,test,test
test,417,444,20262826,2,2,test,test
test,419,417,20262826,2,2,test,test
test,420,339,20262826,2,2,test,test
test,429,474,20262826,2,2,test,test
test,434,325,20262826,2,2,test,test
test,443,419,20262826,2,2,test,test
test,444,416,20262826,2,2,test,test
test,448,320,20262826,2,2,test,test
test,456,443,20262826,2,2,test,test
test,459,357,20262826,2,2,test,test
test,463,353,20262826,2,2,test,test
test,474,343,20262826,2,2,test,test
test,476,395,20262826,2,2,test,test
test,482,463,20262826,2,2,test,test
train,302,379,20262827,2,3,train,train
train,303,360,20262827,2,3,train,train
train,304,307,20262827,2,3,train,train
train,307,433,20262827,2,3,train,train
train,310,331,20262827,2,3,train,train
train,312,304,20262827,2,3,train,train
train,315,312,20262827,2,3,train,train
train,316,371,20262827,2,3,train,train
train,317,456,20262827,2,3,train,train
train,318,426,20262827,2,3,train,train
train,319,404,20262827,2,3,train,train
train,320,382,20262827,2,3,train,train
train,321,425,20262827,2,3,train,train
train,322,485,20262827,2,3,train,train
train,324,370,20262827,2,3,train,train
train,325,338,20262827,2,3,train,train
train,326,330,20262827,2,3,train,train
train,327,374,20262827,2,3,train,train
train,328,369,20262827,2,3,train,train
train,330,487,20262827,2,3,train,train
train,331,443,20262827,2,3,train,train
train,333,482,20262827,2,3,train,train
train,335,367,20262827,2,3,train,train
train,336,316,20262827,2,3,train,train
train,338,419,20262827,2,3,train,train
train,339,401,20262827,2,3,train,train
train,341,471,20262827,2,3,train,train
train,343,417,20262827,2,3,train,train
train,344,320,20262827,2,3,train,train
train,345,414,20262827,2,3,train,train
train,346,353,20262827,2,3,train,train
train,347,451,20262827,2,3,train,train
train,348,444,20262827,2,3,train,train
train,350,429,20262827,2,3,train,train
train,351,343,20262827,2,3,train,train
train,353,321,20262827,2,3,train,train
train,355,449,20262827,2,3,train,train
train,356,351,20262827,2,3,train,train
train,357,483,20262827,2,3,train,train
train,358,490,20262827,2,3,train,train
train,360,315,20262827,2,3,train,train
train,362,355,20262827,2,3,train,train
train,364,357,20262827,2,3,train,train
train,366,317,20262827,2,3,train,train
train,367,346,20262827,2,3,train,train
train,368,364,20262827,2,3,train,train
train,369,319,20262827,2,3,train,train
train,370,418,20262827,2,3,train,train
train,371,390,20262827,2,3,train,train
train,372,448,20262827,2,3,train,train
train,374,395,20262827,2,3,train,train
train,375,372,20262827,2,3,train,train
train,376,326,20262827,2,3,train,train
train,379,445,20262827,2,3,train,train
train,380,439,20262827,2,3,train,train
train,381,393,20262827,2,3,train,train
train,382,324,20262827,2,3,train,train
train,383,475,20262827,2,3,train,train
train,388,333,20262827,2,3,train,train
train,389,350,20262827,2,3,train,train
train,390,389,20262827,2,3,train,train
train,392,318,20262827,2,3,train,train
train,393,322,20262827,2,3,train,train
train,395,335,20262827,2,3,train,train
train,400,474,20262827,2,3,train,train
train,401,464,20262827,2,3,train,train
train,403,339,20262827,2,3,train,train
train,404,416,20262827,2,3,train,train
train,406,392,20262827,2,3,train,train
train,414,347,20262827,2,3,train,train
train,416,420,20262827,2,3,train,train
train,417,375,20262827,2,3,train,train
train,418,423,20262827,2,3,train,train
train,419,477,20262827,2,3,train,train
train,420,455,20262827,2,3,train,train
train,422,463,20262827,2,3,train,train
train,423,356,20262827,2,3,train,train
train,425,440,20262827,2,3,train,train
train,426,484,20262827,2,3,train,train
train,427,473,20262827,2,3,train,train
train,429,341,20262827,2,3,train,train
train,430,344,20262827,2,3,train,train
train,433,459,20262827,2,3,train,train
train,434,328,20262827,2,3,train,train
train,439,336,20262827,2,3,train,train
train,440,302,20262827,2,3,train,train
train,443,303,20262827,2,3,train,train
train,444,406,20262827,2,3,train,train
train,445,454,20262827,2,3,train,train
train,448,376,20262827,2,3,train,train
train,449,422,20262827,2,3,train,train
train,451,327,20262827,2,3,train,train
train,454,310,20262827,2,3,train,train
train,455,381,20262827,2,3,train,train
train,456,403,20262827,2,3,train,train
train,458,368,20262827,2,3,train,train
train,459,366,20262827,2,3,train,train
train,463,380,20262827,2,3,train,train
train,464,476,20262827,2,3,train,train
train,468,430,20262827,2,3,train,train
train,471,345,20262827,2,3,train,train
train,473,458,20262827,2,3,train,train
train,474,362,20262827,2,3,train,train
train,475,491,20262827,2,3,train,train
train,476,427,20262827,2,3,train,train
train,477,434,20262827,2,3,train,train
train,482,400,20262827,2,3,train,train
train,483,325,20262827,2,3,train,train
train,484,348,20262827,2,3,train,train
train,485,388,20262827,2,3,train,train
train,486,468,20262827,2,3,train,train
train,487,486,20262827,2,3,train,train
train,490,383,20262827,2,3,train,train
train,491,358,20262827,2,3,train,train
test,305,479,20262827,2,3,test,test
test,313,385,20262827,2,3,test,test
test,340,441,20262827,2,3,test,test
test,352,457,20262827,2,3,test,test
test,363,428,20262827,2,3,test,test
test,377,415,20262827,2,3,test,test
test,385,305,20262827,2,3,test,test
test,386,409,20262827,2,3,test,test
test,391,412,20262827,2,3,test,test
test,397,391,20262827,2,3,test,test
test,402,313,20262827,2,3,test,test
test,409,397,20262827,2,3,test,test
test,412,437,20262827,2,3,test,test
test,413,489,20262827,2,3,test,test
test,415,472,20262827,2,3,test,test
test,428,377,20262827,2,3,test,test
test,436,340,20262827,2,3,test,test
test,437,446,20262827,2,3,test,test
test,441,352,20262827,2,3,test,test
test,446,413,20262827,2,3,test,test
test,447,478,20262827,2,3,test,test
test,457,447,20262827,2,3,test,test
test,472,436,20262827,2,3,test,test
test,478,402,20262827,2,3,test,test
test,479,488,20262827,2,3,test,test
test,488,386,20262827,2,3,test,test
test,489,492,20262827,2,3,test,test
test,492,363,20262827,2,3,test,test
train,302,458,20262828,2,4,train,train
train,303,483,20262828,2,4,train,train
train,304,434,20262828,2,4,train,train
train,305,468,20262828,2,4,train,train
train,310,317,20262828,2,4,train,train
train,312,345,20262828,2,4,train,train
train,313,386,20262828,2,4,train,train
train,316,341,20262828,2,4,train,train
train,317,444,20262828,2,4,train,train
train,320,488,20262828,2,4,train,train
train,321,489,20262828,2,4,train,train
train,325,401,20262828,2,4,train,train
train,326,379,20262828,2,4,train,train
train,327,326,20262828,2,4,train,train
train,330,358,20262828,2,4,train,train
train,331,413,20262828,2,4,train,train
train,333,482,20262828,2,4,train,train
train,335,446,20262828,2,4,train,train
train,338,374,20262828,2,4,train,train
train,339,456,20262828,2,4,train,train
train,340,400,20262828,2,4,train,train
train,341,415,20262828,2,4,train,train
train,343,476,20262828,2,4,train,train
train,345,357,20262828,2,4,train,train
train,347,362,20262828,2,4,train,train
train,348,479,20262828,2,4,train,train
train,350,416,20262828,2,4,train,train
train,351,363,20262828,2,4,train,train
train,352,409,20262828,2,4,train,train
train,353,382,20262828,2,4,train,train
train,355,440,20262828,2,4,train,train
train,357,321,20262828,2,4,train,train
train,358,457,20262828,2,4,train,train
train,360,351,20262828,2,4,train,train
