representation,repeat,outer_fold,draw,domain_type,participant_id,label,interviewer_logit,predicted_interviewer_logit,outer_train_mean_null_prediction
tfidf,1,1,3,fake,372,1,0.43307543112848684,0.20492550579579483,-0.17679388669548066
tfidf,1,1,3,fake,391,0,-0.3189371511008544,-0.5329769020662936,-0.17679388669548066
tfidf,1,1,3,fake,400,0,-0.08969133717340501,-0.11378914129296207,-0.17679388669548066
tfidf,1,1,3,fake,402,1,0.16649611207276982,-0.016355441229330664,-0.17679388669548066
tfidf,1,1,3,fake,403,0,-0.7732268012224185,-0.5921901623369015,-0.17679388669548066
tfidf,1,1,3,fake,404,0,-0.14877459581218846,-0.45997026005273445,-0.17679388669548066
tfidf,1,1,3,fake,413,1,0.22845672511165488,-0.03520458892510414,-0.17679388669548066
tfidf,1,1,3,fake,416,0,-0.6674219809309218,-0.5582330382506836,-0.17679388669548066
tfidf,1,1,3,fake,420,0,-0.6247994165942848,-0.3875435451482597,-0.17679388669548066
tfidf,1,1,3,fake,423,0,-0.010122991979763837,-0.2687815863482144,-0.17679388669548066
tfidf,1,1,3,fake,426,1,0.1627744726375322,0.007329752144487556,-0.17679388669548066
tfidf,1,1,3,fake,433,1,-0.8044783117208003,-0.626591167732397,-0.17679388669548066
tfidf,1,1,3,fake,451,0,-0.07683748977276054,-0.09286111153411764,-0.17679388669548066
tfidf,1,1,3,fake,454,0,-0.6465184665506347,-0.5988115743697496,-0.17679388669548066
tfidf,1,1,3,fake,473,0,-0.6730468937290233,-0.590430052762472,-0.17679388669548066
tfidf,1,1,3,fake,476,0,-0.7571731567280353,-0.6002325193808612,-0.17679388669548066
tfidf,1,1,3,fake,484,0,0.07099082344671064,-0.17334823466779248,-0.17679388669548066
tfidf,1,1,3,fake,487,0,-0.49836467990088756,-0.4062432529303185,-0.17679388669548066
tfidf,1,1,3,fake,490,0,-0.4997918674030498,-0.4139821894522744,-0.17679388669548066
tfidf,1,2,3,fake,303,0,-0.05947879600921148,0.009448453275713531,-0.15687048650349145
tfidf,1,2,3,fake,304,0,-0.14339331586550294,0.12700731937734014,-0.15687048650349145
tfidf,1,2,3,fake,310,0,-0.18105785517683134,0.23033250519437812,-0.15687048650349145
tfidf,1,2,3,fake,312,0,-0.07363397773220194,0.2199912397105366,-0.15687048650349145
tfidf,1,2,3,fake,316,0,0.4958109538235306,0.4628360605754722,-0.15687048650349145
tfidf,1,2,3,fake,324,0,0.3946167486007911,0.2848375725415987,-0.15687048650349145
tfidf,1,2,3,fake,328,0,-0.040327482966321215,0.2122115885358549,-0.15687048650349145
tfidf,1,2,3,fake,339,1,0.678980302242895,0.5393205598244116,-0.15687048650349145
tfidf,1,2,3,fake,353,1,0.4545021132787713,0.3978906116678077,-0.15687048650349145
tfidf,1,2,3,fake,355,1,0.298069787857245,0.1694237458358789,-0.15687048650349145
tfidf,1,2,3,fake,366,0,-0.6752103865695549,-0.44718455091619325,-0.15687048650349145
tfidf,1,2,3,fake,375,0,-0.8677122997491687,-0.4412545186056963,-0.15687048650349145
tfidf,1,2,3,fake,376,1,0.2706636828277489,0.031538375212521674,-0.15687048650349145
tfidf,1,2,3,fake,379,0,-0.6051891427429491,-0.41817448315388495,-0.15687048650349145
tfidf,1,2,3,fake,381,1,-0.01713030805009233,-0.19948538847594732,-0.15687048650349145
tfidf,1,2,3,fake,382,0,-0.7173170968640924,-0.3888019405249411,-0.15687048650349145
tfidf,1,2,3,fake,386,1,-0.4397938512671383,-0.457680294887739,-0.15687048650349145
tfidf,1,2,3,fake,390,0,0.4590912606498587,0.20055183969434062,-0.15687048650349145
tfidf,1,2,3,fake,392,0,-0.6892278006229304,-0.5120535587271725,-0.15687048650349145
tfidf,1,2,3,fake,401,0,-0.6273176669642055,-0.4749094721438746,-0.15687048650349145
tfidf,1,2,3,fake,412,1,-0.6768288181914053,-0.5900843456266438,-0.15687048650349145
tfidf,1,2,3,fake,422,1,-0.4416647477770037,-0.2991938856106576,-0.15687048650349145
tfidf,1,2,3,fake,427,0,-0.8455677472277129,-0.5540642606736668,-0.15687048650349145
tfidf,1,2,3,fake,440,1,0.2352258333258551,0.08666691002844668,-0.15687048650349145
tfidf,1,2,3,fake,443,0,-0.6255068725325924,-0.4374123353515875,-0.15687048650349145
tfidf,1,2,3,fake,457,0,-0.7796409834236101,-0.43229284527718737,-0.15687048650349145
tfidf,1,2,3,fake,479,0,-0.6755226357134596,-0.3570924752291829,-0.15687048650349145
tfidf,1,2,3,fake,482,0,-0.6927938399912903,-0.4716376405131453,-0.15687048650349145
tfidf,1,2,3,fake,486,0,-0.8656459530272318,-0.6053096114717468,-0.15687048650349145
tfidf,1,3,3,fake,305,0,0.21591952103918835,0.1933224002032765,-0.1527325332380422
tfidf,1,3,3,fake,307,0,-0.3053960795741474,0.1381838307801973,-0.1527325332380422
tfidf,1,3,3,fake,313,0,0.07871423904770478,0.069183183752929,-0.1527325332380422
tfidf,1,3,3,fake,315,0,-0.4202867179589273,0.1390687406976982,-0.1527325332380422
tfidf,1,3,3,fake,317,0,0.5428573247122302,0.17044343189325584,-0.1527325332380422
tfidf,1,3,3,fake,320,1,0.8391951036692248,0.2741302242429638,-0.1527325332380422
tfidf,1,3,3,fake,338,1,0.5515936605574887,0.13797344576093862,-0.1527325332380422
tfidf,1,3,3,fake,344,1,0.28425383537812343,0.005198191158242188,-0.1527325332380422
tfidf,1,3,3,fake,352,1,-0.21155043302602478,0.25176685067263305,-0.1527325332380422
tfidf,1,3,3,fake,356,1,0.5012796244081582,0.1605531552119976,-0.1527325332380422
tfidf,1,3,3,fake,367,1,0.6244235035244244,0.3667349204903294,-0.1527325332380422
tfidf,1,3,3,fake,371,0,-0.35897006036123,-0.45997128749909155,-0.1527325332380422
tfidf,1,3,3,fake,380,1,-0.4613726267864364,-0.21592558781128557,-0.1527325332380422
tfidf,1,3,3,fake,383,0,-0.4995768493028707,-0.38364081492975194,-0.1527325332380422
tfidf,1,3,3,fake,393,0,-0.548674928750991,-0.4760202431551179,-0.1527325332380422
tfidf,1,3,3,fake,395,0,-0.1850492584463646,-0.3881688286352455,-0.1527325332380422
tfidf,1,3,3,fake,397,0,-0.5467771325229672,-0.48459408260473963,-0.1527325332380422
tfidf,1,3,3,fake,425,0,0.3739369654898017,0.17004790298723105,-0.1527325332380422
tfidf,1,3,3,fake,430,0,0.02686477499655429,0.011592925934627102,-0.1527325332380422
tfidf,1,3,3,fake,436,0,-0.7352200754801274,-0.49324984871747285,-0.1527325332380422
tfidf,1,3,3,fake,439,0,-0.30106388568503345,-0.2618608571594673,-0.1527325332380422
tfidf,1,3,3,fake,446,0,-0.33886272860743694,-0.35207985018485877,-0.1527325332380422
tfidf,1,3,3,fake,447,0,-0.6311612402005569,-0.5188964827517855,-0.1527325332380422
tfidf,1,3,3,fake,459,1,0.10093028341543828,0.03924794088030331,-0.1527325332380422
tfidf,1,3,3,fake,474,0,-0.7708908428382037,-0.5295018507659472,-0.1527325332380422
tfidf,1,3,3,fake,475,0,-0.7845665446857457,-0.5716146456675768,-0.1527325332380422
tfidf,1,3,3,fake,489,0,-0.6323107624981888,-0.5287628583070745,-0.1527325332380422
tfidf,1,3,3,fake,491,0,-0.07275805921783857,-0.17721429240288894,-0.1527325332380422
tfidf,1,4,3,fake,318,0,-0.3460905048930942,0.15011732279066106,-0.15967299402876906
tfidf,1,4,3,fake,322,0,0.4747155509686242,0.3210052828233593,-0.15967299402876906
tfidf,1,4,3,fake,326,0,-0.2582354245206282,0.16416997696692684,-0.15967299402876906
tfidf,1,4,3,fake,327,0,0.3891506796359692,0.3765835404401733,-0.15967299402876906
tfidf,1,4,3,fake,335,1,-0.07914923089242676,0.10718132130831001,-0.15967299402876906
tfidf,1,4,3,fake,343,0,0.5291772239170245,0.4195798069556472,-0.15967299402876906
tfidf,1,4,3,fake,347,1,0.22940558397211386,0.113967198224842,-0.15967299402876906
tfidf,1,4,3,fake,351,1,0.8331745859348387,0.3476766813127353,-0.15967299402876906
tfidf,1,4,3,fake,374,0,0.35027259238276837,0.20596561651124226,-0.15967299402876906
tfidf,1,4,3,fake,377,1,0.20811625829740038,-0.05531002966653717,-0.15967299402876906
tfidf,1,4,3,fake,389,1,0.20443521116420155,-0.04352996880487467,-0.15967299402876906
tfidf,1,4,3,fake,414,1,-0.27100556567713463,-0.09007307090381216,-0.15967299402876906
tfidf,1,4,3,fake,415,0,-0.752725231480988,-0.560603664528581,-0.15967299402876906
tfidf,1,4,3,fake,419,0,-0.641554699097783,-0.3885984028760874,-0.15967299402876906
tfidf,1,4,3,fake,445,0,-0.45966218624871924,-0.5542252004207001,-0.15967299402876906
tfidf,1,4,3,fake,448,1,-0.11575636906524031,-0.09349978895364705,-0.15967299402876906
tfidf,1,4,3,fake,449,0,-0.5731410436085246,-0.41516510222012104,-0.15967299402876906
tfidf,1,4,3,fake,455,0,-0.7034638444605144,-0.612641710287106,-0.15967299402876906
tfidf,1,4,3,fake,458,0,-0.14129796076240503,-0.1870806073564107,-0.15967299402876906
tfidf,1,4,3,fake,463,0,-0.821189131942134,-0.49193526823742406,-0.15967299402876906
tfidf,1,4,3,fake,464,0,-0.8337113234195364,-0.5855697137278977,-0.15967299402876906
tfidf,1,4,3,fake,471,0,-0.861635663727115,-0.4778173467775526,-0.15967299402876906
tfidf,1,4,3,fake,472,0,-0.5987776852564959,-0.4695618754383064,-0.15967299402876906
tfidf,1,4,3,fake,477,0,-0.48262245092077427,-0.4647002142036821,-0.15967299402876906
tfidf,1,4,3,fake,478,0,0.1028342391543983,-0.055055490411772406,-0.15967299402876906
tfidf,1,4,3,fake,483,1,-0.10821818036555443,-0.09101186505606097,-0.15967299402876906
tfidf,1,4,3,fake,488,0,-0.6260831433412948,-0.3711690962881864,-0.15967299402876906
tfidf,1,4,3,fake,492,0,-0.5325598372322766,-0.5719748648813878,-0.15967299402876906
tfidf,1,5,3,fake,302,0,-0.2135217988787335,-0.10552164393011768,-0.13132131936899535
tfidf,1,5,3,fake,321,1,0.5415362834636385,0.5109011348586469,-0.13132131936899535
tfidf,1,5,3,fake,325,1,0.2704476289080334,0.34920598769076705,-0.13132131936899535
tfidf,1,5,3,fake,330,1,0.2077544766388804,0.230213314844522,-0.13132131936899535
tfidf,1,5,3,fake,333,0,0.18280162927725088,0.18710216022972542,-0.13132131936899535
tfidf,1,5,3,fake,336,0,-0.1522213149339816,0.10432186589880532,-0.13132131936899535
tfidf,1,5,3,fake,340,0,-0.0532169633523252,0.10364442744046409,-0.13132131936899535
tfidf,1,5,3,fake,341,0,0.04387599236450876,0.15592557039235266,-0.13132131936899535
tfidf,1,5,3,fake,348,1,0.3246644346336065,0.2800323096248456,-0.13132131936899535
tfidf,1,5,3,fake,350,1,0.6595478683415626,0.2138055935937555,-0.13132131936899535
tfidf,1,5,3,fake,360,0,0.14136242564500892,0.07690435411046578,-0.13132131936899535
tfidf,1,5,3,fake,368,0,-0.18245463691769112,-0.23483993080327742,-0.13132131936899535
tfidf,1,5,3,fake,370,0,-0.42067493272267786,-0.4686167606542718,-0.13132131936899535
tfidf,1,5,3,fake,385,0,-0.4136181715248177,-0.4398313036078551,-0.13132131936899535
tfidf,1,5,3,fake,388,1,-0.29184652443523174,-0.31493590029709884,-0.13132131936899535
tfidf,1,5,3,fake,406,0,-0.688547846903915,-0.5942365848387748,-0.13132131936899535
tfidf,1,5,3,fake,409,1,-0.2424247555064135,-0.3272675221548589,-0.13132131936899535
tfidf,1,5,3,fake,417,0,-0.2619257935703291,-0.1668184200142911,-0.13132131936899535
tfidf,1,5,3,fake,418,1,0.29562742332006153,0.04605199145114011,-0.13132131936899535
tfidf,1,5,3,fake,428,0,-0.5742622866149637,-0.43302698564460435,-0.13132131936899535
tfidf,1,5,3,fake,429,0,-0.3098720876801796,-0.4194989188879862,-0.13132131936899535
tfidf,1,5,3,fake,434,0,-0.5525761303085714,-0.2855743614906314,-0.13132131936899535
tfidf,1,5,3,fake,437,0,-0.6267447712170022,-0.5409352788734175,-0.13132131936899535
tfidf,1,5,3,fake,441,1,0.036399678874018015,-0.07439298179695879,-0.13132131936899535
tfidf,1,5,3,fake,444,0,-0.36104583868423434,-0.32485113543837124,-0.13132131936899535
tfidf,1,5,3,fake,456,0,-0.7628888757634836,-0.5961299479069626,-0.13132131936899535
tfidf,1,5,3,fake,468,0,-0.7819225422296068,-0.46005298830830066,-0.13132131936899535
tfidf,1,5,3,fake,485,0,-0.6243201023194219,-0.4498857382581211,-0.13132131936899535
tfidf,1,1,4,fake,319,1,0.7021057344536314,0.2155945858151228,-0.17679388669548066
tfidf,1,1,4,fake,331,0,0.5432219623774535,0.1396244762847459,-0.17679388669548066
tfidf,1,1,4,fake,345,1,0.8086939082985112,0.3705637173233353,-0.17679388669548066
tfidf,1,1,4,fake,346,1,0.5869899020795952,0.298174437274923,-0.17679388669548066
tfidf,1,1,4,fake,357,0,0.17424893858987572,0.03416516852513221,-0.17679388669548066
tfidf,1,1,4,fake,358,0,0.7132434506354575,0.23263961484836648,-0.17679388669548066
tfidf,1,1,4,fake,362,1,0.8394931311097791,0.27629314488803725,-0.17679388669548066
tfidf,1,1,4,fake,363,0,-0.34792521554752687,-0.30432377253268367,-0.17679388669548066
tfidf,1,1,4,fake,364,0,0.21956490972088683,-0.2555768586009169,-0.17679388669548066
tfidf,1,1,4,fake,369,0,-0.47973288928452734,-0.39740595216189395,-0.17679388669548066
tfidf,1,1,4,fake,372,1,0.43307543112848684,0.20743167030518272,-0.17679388669548066
tfidf,1,1,4,fake,391,0,-0.3189371511008544,-0.5739164471556606,-0.17679388669548066
tfidf,1,1,4,fake,400,0,-0.08969133717340501,-0.12040881548711464,-0.17679388669548066
tfidf,1,1,4,fake,402,1,0.16649611207276982,-0.08118377889114625,-0.17679388669548066
tfidf,1,1,4,fake,403,0,-0.7732268012224185,-0.6024165661385326,-0.17679388669548066
tfidf,1,1,4,fake,404,0,-0.14877459581218846,-0.46124288574104655,-0.17679388669548066
tfidf,1,1,4,fake,413,1,0.22845672511165488,-0.10945488087568103,-0.17679388669548066
tfidf,1,1,4,fake,416,0,-0.6674219809309218,-0.6073022449706731,-0.17679388669548066
tfidf,1,1,4,fake,420,0,-0.6247994165942848,-0.3861447953550016,-0.17679388669548066
tfidf,1,1,4,fake,423,0,-0.010122991979763837,-0.23484754931186064,-0.17679388669548066
tfidf,1,1,4,fake,426,1,0.1627744726375322,0.0883791688797172,-0.17679388669548066
tfidf,1,1,4,fake,433,1,-0.8044783117208003,-0.6087039448386505,-0.17679388669548066
tfidf,1,1,4,fake,451,0,-0.07683748977276054,-0.13397263010875665,-0.17679388669548066
tfidf,1,1,4,fake,454,0,-0.6465184665506347,-0.6757967613503031,-0.17679388669548066
tfidf,1,1,4,fake,473,0,-0.6730468937290233,-0.6145801689022857,-0.17679388669548066
tfidf,1,1,4,fake,476,0,-0.7571731567280353,-0.601117769200789,-0.17679388669548066
tfidf,1,1,4,fake,484,0,0.07099082344671064,-0.1499509793988835,-0.17679388669548066
tfidf,1,1,4,fake,487,0,-0.49836467990088756,-0.3167373172480244,-0.17679388669548066
tfidf,1,1,4,fake,490,0,-0.4997918674030498,-0.46883475440641004,-0.17679388669548066
tfidf,1,2,4,fake,303,0,-0.05947879600921148,-0.004324020316012395,-0.15687048650349145
tfidf,1,2,4,fake,304,0,-0.14339331586550294,0.11330283901141022,-0.15687048650349145
tfidf,1,2,4,fake,310,0,-0.18105785517683134,0.21447616086338575,-0.15687048650349145
tfidf,1,2,4,fake,312,0,-0.07363397773220194,0.23637055208775662,-0.15687048650349145
tfidf,1,2,4,fake,316,0,0.4958109538235306,0.4703846153961213,-0.15687048650349145
tfidf,1,2,4,fake,324,0,0.3946167486007911,0.25945525576768436,-0.15687048650349145
tfidf,1,2,4,fake,328,0,-0.040327482966321215,0.18995932359644543,-0.15687048650349145
tfidf,1,2,4,fake,339,1,0.678980302242895,0.5211833604698402,-0.15687048650349145
tfidf,1,2,4,fake,353,1,0.4545021132787713,0.38411254697288566,-0.15687048650349145
tfidf,1,2,4,fake,355,1,0.298069787857245,0.1755752698794085,-0.15687048650349145
tfidf,1,2,4,fake,366,0,-0.6752103865695549,-0.41652800082080144,-0.15687048650349145
tfidf,1,2,4,fake,375,0,-0.8677122997491687,-0.47936778164206273,-0.15687048650349145
tfidf,1,2,4,fake,376,1,0.2706636828277489,0.00918014425934105,-0.15687048650349145
tfidf,1,2,4,fake,379,0,-0.6051891427429491,-0.4405316009926308,-0.15687048650349145
tfidf,1,2,4,fake,381,1,-0.01713030805009233,-0.2640631946516645,-0.15687048650349145
tfidf,1,2,4,fake,382,0,-0.7173170968640924,-0.4326513150938478,-0.15687048650349145
tfidf,1,2,4,fake,386,1,-0.4397938512671383,-0.4554985656612378,-0.15687048650349145
tfidf,1,2,4,fake,390,0,0.4590912606498587,0.14551625687080313,-0.15687048650349145
tfidf,1,2,4,fake,392,0,-0.6892278006229304,-0.508922763376849,-0.15687048650349145
tfidf,1,2,4,fake,401,0,-0.6273176669642055,-0.4650914418956512,-0.15687048650349145
tfidf,1,2,4,fake,412,1,-0.6768288181914053,-0.52614160428384,-0.15687048650349145
tfidf,1,2,4,fake,422,1,-0.4416647477770037,-0.07382453520443212,-0.15687048650349145
tfidf,1,2,4,fake,427,0,-0.8455677472277129,-0.5695735899965784,-0.15687048650349145
tfidf,1,2,4,fake,440,1,0.2352258333258551,0.057104320187119556,-0.15687048650349145
tfidf,1,2,4,fake,443,0,-0.6255068725325924,-0.47119125596318523,-0.15687048650349145
tfidf,1,2,4,fake,457,0,-0.7796409834236101,-0.46017764367652203,-0.15687048650349145
tfidf,1,2,4,fake,479,0,-0.6755226357134596,-0.4377227217523818,-0.15687048650349145
tfidf,1,2,4,fake,482,0,-0.6927938399912903,-0.49400826381723406,-0.15687048650349145
tfidf,1,2,4,fake,486,0,-0.8656459530272318,-0.6270756946060574,-0.15687048650349145
tfidf,1,3,4,fake,305,0,0.21591952103918835,0.18756235644506924,-0.1527325332380422
tfidf,1,3,4,fake,307,0,-0.3053960795741474,0.032369992250544016,-0.1527325332380422
tfidf,1,3,4,fake,313,0,0.07871423904770478,0.07502727435709522,-0.1527325332380422
tfidf,1,3,4,fake,315,0,-0.4202867179589273,0.15855301075675649,-0.1527325332380422
tfidf,1,3,4,fake,317,0,0.5428573247122302,0.1938676775667642,-0.1527325332380422
tfidf,1,3,4,fake,320,1,0.8391951036692248,0.3667008051144285,-0.1527325332380422
tfidf,1,3,4,fake,338,1,0.5515936605574887,0.09930400294028363,-0.1527325332380422
tfidf,1,3,4,fake,344,1,0.28425383537812343,0.07819920107279318,-0.1527325332380422
tfidf,1,3,4,fake,352,1,-0.21155043302602478,0.16700541068514357,-0.1527325332380422
tfidf,1,3,4,fake,356,1,0.5012796244081582,0.27139614208538815,-0.1527325332380422
tfidf,1,3,4,fake,367,1,0.6244235035244244,0.42893427225923497,-0.1527325332380422
tfidf,1,3,4,fake,371,0,-0.35897006036123,-0.4614065065825099,-0.1527325332380422
tfidf,1,3,4,fake,380,1,-0.4613726267864364,-0.23809516850846102,-0.1527325332380422
tfidf,1,3,4,fake,383,0,-0.4995768493028707,-0.394354954607673,-0.1527325332380422
tfidf,1,3,4,fake,393,0,-0.548674928750991,-0.41714142046588554,-0.1527325332380422
tfidf,1,3,4,fake,395,0,-0.1850492584463646,-0.2865731336266969,-0.1527325332380422
tfidf,1,3,4,fake,397,0,-0.5467771325229672,-0.42336510107679753,-0.1527325332380422
tfidf,1,3,4,fake,425,0,0.3739369654898017,0.24829825138977102,-0.1527325332380422
tfidf,1,3,4,fake,430,0,0.02686477499655429,0.08671061209396713,-0.1527325332380422
tfidf,1,3,4,fake,436,0,-0.7352200754801274,-0.6104149407553597,-0.1527325332380422
tfidf,1,3,4,fake,439,0,-0.30106388568503345,-0.32176271134577145,-0.1527325332380422
tfidf,1,3,4,fake,446,0,-0.33886272860743694,-0.4039606887423895,-0.1527325332380422
tfidf,1,3,4,fake,447,0,-0.6311612402005569,-0.5431252846332899,-0.1527325332380422
tfidf,1,3,4,fake,459,1,0.10093028341543828,-0.023715018106902658,-0.1527325332380422
tfidf,1,3,4,fake,474,0,-0.7708908428382037,-0.5182249956018813,-0.1527325332380422
tfidf,1,3,4,fake,475,0,-0.7845665446857457,-0.6162331507537304,-0.1527325332380422
tfidf,1,3,4,fake,489,0,-0.6323107624981888,-0.546672822585375,-0.1527325332380422
tfidf,1,3,4,fake,491,0,-0.07275805921783857,-0.18536445030319093,-0.1527325332380422
tfidf,1,4,4,fake,318,0,-0.3460905048930942,0.1112911565999328,-0.15967299402876906
tfidf,1,4,4,fake,322,0,0.4747155509686242,0.27722740638380594,-0.15967299402876906
tfidf,1,4,4,fake,326,0,-0.2582354245206282,0.1946812136778143,-0.15967299402876906
tfidf,1,4,4,fake,327,0,0.3891506796359692,0.3927421300290853,-0.15967299402876906
tfidf,1,4,4,fake,335,1,-0.07914923089242676,0.11751022044439388,-0.15967299402876906
tfidf,1,4,4,fake,343,0,0.5291772239170245,0.38320186324890604,-0.15967299402876906
tfidf,1,4,4,fake,347,1,0.22940558397211386,0.10177337973685044,-0.15967299402876906
tfidf,1,4,4,fake,351,1,0.8331745859348387,0.4000040432417502,-0.15967299402876906
tfidf,1,4,4,fake,374,0,0.35027259238276837,0.1972258677424691,-0.15967299402876906
tfidf,1,4,4,fake,377,1,0.20811625829740038,-0.09637573284460098,-0.15967299402876906
tfidf,1,4,4,fake,389,1,0.20443521116420155,-0.12109542550060035,-0.15967299402876906
tfidf,1,4,4,fake,414,1,-0.27100556567713463,-0.129419190682761,-0.15967299402876906
tfidf,1,4,4,fake,415,0,-0.752725231480988,-0.5992353515314435,-0.15967299402876906
tfidf,1,4,4,fake,419,0,-0.641554699097783,-0.4228121563457211,-0.15967299402876906
tfidf,1,4,4,fake,445,0,-0.45966218624871924,-0.5650886342538248,-0.15967299402876906
tfidf,1,4,4,fake,448,1,-0.11575636906524031,-0.0838062689793991,-0.15967299402876906
tfidf,1,4,4,fake,449,0,-0.5731410436085246,-0.41961238054430905,-0.15967299402876906
tfidf,1,4,4,fake,455,0,-0.7034638444605144,-0.6152363267801576,-0.15967299402876906
tfidf,1,4,4,fake,458,0,-0.14129796076240503,-0.1461612850355187,-0.15967299402876906
tfidf,1,4,4,fake,463,0,-0.821189131942134,-0.5435861741446426,-0.15967299402876906
tfidf,1,4,4,fake,464,0,-0.8337113234195364,-0.5626328521648526,-0.15967299402876906
tfidf,1,4,4,fake,471,0,-0.861635663727115,-0.4194615960433645,-0.15967299402876906
tfidf,1,4,4,fake,472,0,-0.5987776852564959,-0.3892156371286285,-0.15967299402876906
tfidf,1,4,4,fake,477,0,-0.48262245092077427,-0.5320013813593703,-0.15967299402876906
