representation,repeat,outer_fold,draw,partition,label,recipient_index,donor_index,recipient_id,donor_id,self_match,same_label,donor_reuse_count,one_to_one
tfidf,1,1,4,test,1,32,33,345,346,False,True,1,True
tfidf,1,1,4,test,1,33,82,346,413,False,True,1,True
tfidf,1,1,4,test,1,45,76,362,402,False,True,1,True
tfidf,1,1,4,test,1,54,93,372,426,False,True,1,True
tfidf,1,1,4,test,1,76,12,402,319,False,True,1,True
tfidf,1,1,4,test,1,82,45,413,362,False,True,1,True
tfidf,1,1,4,test,1,93,32,426,345,False,True,1,True
tfidf,1,1,4,test,1,98,54,433,372,False,True,1,True
tfidf,1,1,4,train,0,0,95,302,428,False,True,1,True
tfidf,1,1,4,train,0,1,141,303,492,False,True,1,True
tfidf,1,1,4,train,0,2,117,304,458,False,True,1,True
tfidf,1,1,4,train,0,3,120,305,464,False,True,1,True
tfidf,1,1,4,train,0,4,109,307,447,False,True,1,True
tfidf,1,1,4,train,0,5,122,310,471,False,True,1,True
tfidf,1,1,4,train,0,6,96,312,429,False,True,1,True
tfidf,1,1,4,train,0,7,55,313,374,False,True,1,True
tfidf,1,1,4,train,0,8,128,315,477,False,True,1,True
tfidf,1,1,4,train,0,9,16,316,324,False,True,1,True
tfidf,1,1,4,train,0,10,108,317,446,False,True,1,True
tfidf,1,1,4,train,0,11,63,318,383,False,True,1,True
tfidf,1,1,4,train,0,15,107,322,445,False,True,1,True
tfidf,1,1,4,train,0,16,94,324,427,False,True,1,True
tfidf,1,1,4,train,0,18,130,326,479,False,True,1,True
tfidf,1,1,4,train,0,19,86,327,417,False,True,1,True
tfidf,1,1,4,train,0,20,114,328,455,False,True,1,True
tfidf,1,1,4,train,0,23,111,333,449,False,True,1,True
tfidf,1,1,4,train,0,25,1,336,303,False,True,1,True
tfidf,1,1,4,train,0,28,30,340,343,False,True,1,True
tfidf,1,1,4,train,0,29,119,341,463,False,True,1,True
tfidf,1,1,4,train,0,30,79,343,406,False,True,1,True
tfidf,1,1,4,train,0,44,123,360,472,False,True,1,True
tfidf,1,1,4,train,0,48,97,366,430,False,True,1,True
tfidf,1,1,4,train,0,50,68,368,390,False,True,1,True
tfidf,1,1,4,train,0,52,11,370,318,False,True,1,True
tfidf,1,1,4,train,0,53,106,371,444,False,True,1,True
tfidf,1,1,4,train,0,55,75,374,401,False,True,1,True
tfidf,1,1,4,train,0,56,105,375,443,False,True,1,True
tfidf,1,1,4,train,0,59,25,379,336,False,True,1,True
tfidf,1,1,4,train,0,62,56,382,375,False,True,1,True
tfidf,1,1,4,train,0,63,29,383,341,False,True,1,True
tfidf,1,1,4,train,0,64,84,385,415,False,True,1,True
tfidf,1,1,4,train,0,68,134,390,485,False,True,1,True
tfidf,1,1,4,train,0,70,15,392,322,False,True,1,True
tfidf,1,1,4,train,0,71,10,393,317,False,True,1,True
tfidf,1,1,4,train,0,72,59,395,379,False,True,1,True
tfidf,1,1,4,train,0,73,4,397,307,False,True,1,True
tfidf,1,1,4,train,0,75,99,401,434,False,True,1,True
tfidf,1,1,4,train,0,79,129,406,478,False,True,1,True
tfidf,1,1,4,train,0,84,72,415,395,False,True,1,True
tfidf,1,1,4,train,0,86,125,417,474,False,True,1,True
tfidf,1,1,4,train,0,88,73,419,397,False,True,1,True
tfidf,1,1,4,train,0,92,6,425,312,False,True,1,True
tfidf,1,1,4,train,0,94,19,427,327,False,True,1,True
tfidf,1,1,4,train,0,95,52,428,370,False,True,1,True
tfidf,1,1,4,train,0,96,64,429,385,False,True,1,True
tfidf,1,1,4,train,0,97,9,430,316,False,True,1,True
tfidf,1,1,4,train,0,99,62,434,382,False,True,1,True
tfidf,1,1,4,train,0,100,92,436,425,False,True,1,True
tfidf,1,1,4,train,0,101,115,437,456,False,True,1,True
tfidf,1,1,4,train,0,102,138,439,489,False,True,1,True
tfidf,1,1,4,train,0,105,23,443,333,False,True,1,True
tfidf,1,1,4,train,0,106,88,444,419,False,True,1,True
tfidf,1,1,4,train,0,107,116,445,457,False,True,1,True
tfidf,1,1,4,train,0,108,137,446,488,False,True,1,True
tfidf,1,1,4,train,0,109,7,447,313,False,True,1,True
tfidf,1,1,4,train,0,111,135,449,486,False,True,1,True
tfidf,1,1,4,train,0,114,20,455,328,False,True,1,True
tfidf,1,1,4,train,0,115,8,456,315,False,True,1,True
tfidf,1,1,4,train,0,116,5,457,310,False,True,1,True
tfidf,1,1,4,train,0,117,3,458,305,False,True,1,True
tfidf,1,1,4,train,0,119,44,463,360,False,True,1,True
tfidf,1,1,4,train,0,120,18,464,326,False,True,1,True
tfidf,1,1,4,train,0,121,71,468,393,False,True,1,True
tfidf,1,1,4,train,0,122,70,471,392,False,True,1,True
tfidf,1,1,4,train,0,123,2,472,304,False,True,1,True
tfidf,1,1,4,train,0,125,0,474,302,False,True,1,True
tfidf,1,1,4,train,0,126,28,475,340,False,True,1,True
tfidf,1,1,4,train,0,128,50,477,368,False,True,1,True
tfidf,1,1,4,train,0,129,100,478,436,False,True,1,True
tfidf,1,1,4,train,0,130,48,479,366,False,True,1,True
tfidf,1,1,4,train,0,131,121,482,468,False,True,1,True
tfidf,1,1,4,train,0,134,101,485,437,False,True,1,True
tfidf,1,1,4,train,0,135,131,486,482,False,True,1,True
tfidf,1,1,4,train,0,137,53,488,371,False,True,1,True
tfidf,1,1,4,train,0,138,102,489,439,False,True,1,True
tfidf,1,1,4,train,0,140,126,491,475,False,True,1,True
tfidf,1,1,4,train,0,141,140,492,491,False,True,1,True
tfidf,1,1,4,train,1,13,58,320,377,False,True,1,True
tfidf,1,1,4,train,1,14,67,321,389,False,True,1,True
tfidf,1,1,4,train,1,17,110,325,448,False,True,1,True
tfidf,1,1,4,train,1,21,35,330,348,False,True,1,True
tfidf,1,1,4,train,1,24,40,335,355,False,True,1,True
tfidf,1,1,4,train,1,26,31,338,344,False,True,1,True
tfidf,1,1,4,train,1,27,104,339,441,False,True,1,True
tfidf,1,1,4,train,1,31,57,344,376,False,True,1,True
tfidf,1,1,4,train,1,34,36,347,350,False,True,1,True
tfidf,1,1,4,train,1,35,90,348,422,False,True,1,True
tfidf,1,1,4,train,1,36,24,350,335,False,True,1,True
tfidf,1,1,4,train,1,37,39,351,353,False,True,1,True
tfidf,1,1,4,train,1,38,83,352,414,False,True,1,True
tfidf,1,1,4,train,1,39,60,353,380,False,True,1,True
tfidf,1,1,4,train,1,40,34,355,347,False,True,1,True
tfidf,1,1,4,train,1,41,27,356,339,False,True,1,True
tfidf,1,1,4,train,1,49,14,367,321,False,True,1,True
tfidf,1,1,4,train,1,57,21,376,330,False,True,1,True
tfidf,1,1,4,train,1,58,37,377,351,False,True,1,True
tfidf,1,1,4,train,1,60,65,380,386,False,True,1,True
tfidf,1,1,4,train,1,61,81,381,412,False,True,1,True
tfidf,1,1,4,train,1,65,118,386,459,False,True,1,True
tfidf,1,1,4,train,1,66,132,388,483,False,True,1,True
tfidf,1,1,4,train,1,67,80,389,409,False,True,1,True
tfidf,1,1,4,train,1,80,66,409,388,False,True,1,True
tfidf,1,1,4,train,1,81,103,412,440,False,True,1,True
tfidf,1,1,4,train,1,83,26,414,338,False,True,1,True
tfidf,1,1,4,train,1,87,13,418,320,False,True,1,True
tfidf,1,1,4,train,1,90,38,422,352,False,True,1,True
tfidf,1,1,4,train,1,103,17,440,325,False,True,1,True
tfidf,1,1,4,train,1,104,61,441,381,False,True,1,True
tfidf,1,1,4,train,1,110,87,448,418,False,True,1,True
tfidf,1,1,4,train,1,118,41,459,356,False,True,1,True
tfidf,1,1,4,train,1,132,49,483,367,False,True,1,True
tfidf,1,1,5,test,0,22,51,331,369,False,True,1,True
tfidf,1,1,5,test,0,42,112,357,451,False,True,1,True
tfidf,1,1,5,test,0,43,113,358,454,False,True,1,True
tfidf,1,1,5,test,0,46,43,363,358,False,True,1,True
tfidf,1,1,5,test,0,47,124,364,473,False,True,1,True
tfidf,1,1,5,test,0,51,69,369,391,False,True,1,True
tfidf,1,1,5,test,0,69,133,391,484,False,True,1,True
tfidf,1,1,5,test,0,74,47,400,364,False,True,1,True
tfidf,1,1,5,test,0,77,46,403,363,False,True,1,True
tfidf,1,1,5,test,0,78,77,404,403,False,True,1,True
tfidf,1,1,5,test,0,85,127,416,476,False,True,1,True
tfidf,1,1,5,test,0,89,78,420,404,False,True,1,True
tfidf,1,1,5,test,0,91,136,423,487,False,True,1,True
tfidf,1,1,5,test,0,112,139,451,490,False,True,1,True
tfidf,1,1,5,test,0,113,74,454,400,False,True,1,True
tfidf,1,1,5,test,0,124,85,473,416,False,True,1,True
tfidf,1,1,5,test,0,127,22,476,331,False,True,1,True
tfidf,1,1,5,test,0,133,89,484,420,False,True,1,True
tfidf,1,1,5,test,0,136,91,487,423,False,True,1,True
tfidf,1,1,5,test,0,139,42,490,357,False,True,1,True
tfidf,1,1,5,test,1,12,32,319,345,False,True,1,True
tfidf,1,1,5,test,1,32,98,345,433,False,True,1,True
tfidf,1,1,5,test,1,33,76,346,402,False,True,1,True
tfidf,1,1,5,test,1,45,93,362,426,False,True,1,True
tfidf,1,1,5,test,1,54,45,372,362,False,True,1,True
tfidf,1,1,5,test,1,76,33,402,346,False,True,1,True
tfidf,1,1,5,test,1,82,12,413,319,False,True,1,True
tfidf,1,1,5,test,1,93,54,426,372,False,True,1,True
tfidf,1,1,5,test,1,98,82,433,413,False,True,1,True
tfidf,1,1,5,train,0,0,99,302,434,False,True,1,True
tfidf,1,1,5,train,0,1,88,303,419,False,True,1,True
tfidf,1,1,5,train,0,2,115,304,456,False,True,1,True
tfidf,1,1,5,train,0,3,19,305,327,False,True,1,True
tfidf,1,1,5,train,0,4,11,307,318,False,True,1,True
tfidf,1,1,5,train,0,5,52,310,370,False,True,1,True
tfidf,1,1,5,train,0,6,25,312,336,False,True,1,True
tfidf,1,1,5,train,0,7,128,313,477,False,True,1,True
tfidf,1,1,5,train,0,8,6,315,312,False,True,1,True
tfidf,1,1,5,train,0,9,101,316,437,False,True,1,True
tfidf,1,1,5,train,0,10,121,317,468,False,True,1,True
tfidf,1,1,5,train,0,11,10,318,317,False,True,1,True
tfidf,1,1,5,train,0,15,114,322,455,False,True,1,True
tfidf,1,1,5,train,0,16,53,324,371,False,True,1,True
tfidf,1,1,5,train,0,18,123,326,472,False,True,1,True
tfidf,1,1,5,train,0,19,50,327,368,False,True,1,True
tfidf,1,1,5,train,0,20,140,328,491,False,True,1,True
tfidf,1,1,5,train,0,23,130,333,479,False,True,1,True
tfidf,1,1,5,train,0,25,107,336,445,False,True,1,True
tfidf,1,1,5,train,0,28,3,340,305,False,True,1,True
tfidf,1,1,5,train,0,29,119,341,463,False,True,1,True
tfidf,1,1,5,train,0,30,73,343,397,False,True,1,True
tfidf,1,1,5,train,0,44,102,360,439,False,True,1,True
tfidf,1,1,5,train,0,48,109,366,447,False,True,1,True
tfidf,1,1,5,train,0,50,30,368,343,False,True,1,True
tfidf,1,1,5,train,0,52,55,370,374,False,True,1,True
tfidf,1,1,5,train,0,53,0,371,302,False,True,1,True
tfidf,1,1,5,train,0,55,23,374,333,False,True,1,True
tfidf,1,1,5,train,0,56,108,375,446,False,True,1,True
tfidf,1,1,5,train,0,59,71,379,393,False,True,1,True
tfidf,1,1,5,train,0,62,97,382,430,False,True,1,True
tfidf,1,1,5,train,0,63,125,383,474,False,True,1,True
tfidf,1,1,5,train,0,64,18,385,326,False,True,1,True
tfidf,1,1,5,train,0,68,131,390,482,False,True,1,True
tfidf,1,1,5,train,0,70,1,392,303,False,True,1,True
tfidf,1,1,5,train,0,71,138,393,489,False,True,1,True
tfidf,1,1,5,train,0,72,5,395,310,False,True,1,True
tfidf,1,1,5,train,0,73,120,397,464,False,True,1,True
tfidf,1,1,5,train,0,75,126,401,475,False,True,1,True
tfidf,1,1,5,train,0,79,68,406,390,False,True,1,True
tfidf,1,1,5,train,0,84,4,415,307,False,True,1,True
tfidf,1,1,5,train,0,86,95,417,428,False,True,1,True
tfidf,1,1,5,train,0,88,84,419,415,False,True,1,True
tfidf,1,1,5,train,0,92,7,425,313,False,True,1,True
tfidf,1,1,5,train,0,94,75,427,401,False,True,1,True
tfidf,1,1,5,train,0,95,94,428,427,False,True,1,True
tfidf,1,1,5,train,0,96,56,429,375,False,True,1,True
tfidf,1,1,5,train,0,97,86,430,417,False,True,1,True
tfidf,1,1,5,train,0,99,59,434,379,False,True,1,True
tfidf,1,1,5,train,0,100,62,436,382,False,True,1,True
tfidf,1,1,5,train,0,101,137,437,488,False,True,1,True
tfidf,1,1,5,train,0,102,48,439,366,False,True,1,True
tfidf,1,1,5,train,0,105,117,443,458,False,True,1,True
tfidf,1,1,5,train,0,106,20,444,328,False,True,1,True
tfidf,1,1,5,train,0,107,9,445,316,False,True,1,True
tfidf,1,1,5,train,0,108,70,446,392,False,True,1,True
tfidf,1,1,5,train,0,109,79,447,406,False,True,1,True
tfidf,1,1,5,train,0,111,129,449,478,False,True,1,True
tfidf,1,1,5,train,0,114,44,455,360,False,True,1,True
tfidf,1,1,5,train,0,115,28,456,340,False,True,1,True
tfidf,1,1,5,train,0,116,135,457,486,False,True,1,True
tfidf,1,1,5,train,0,117,100,458,436,False,True,1,True
tfidf,1,1,5,train,0,119,105,463,443,False,True,1,True
tfidf,1,1,5,train,0,120,111,464,449,False,True,1,True
tfidf,1,1,5,train,0,121,122,468,471,False,True,1,True
tfidf,1,1,5,train,0,122,134,471,485,False,True,1,True
tfidf,1,1,5,train,0,123,63,472,383,False,True,1,True
tfidf,1,1,5,train,0,125,72,474,395,False,True,1,True
tfidf,1,1,5,train,0,126,15,475,322,False,True,1,True
tfidf,1,1,5,train,0,128,92,477,425,False,True,1,True
tfidf,1,1,5,train,0,129,141,478,492,False,True,1,True
tfidf,1,1,5,train,0,130,116,479,457,False,True,1,True
tfidf,1,1,5,train,0,131,96,482,429,False,True,1,True
tfidf,1,1,5,train,0,134,16,485,324,False,True,1,True
tfidf,1,1,5,train,0,135,64,486,385,False,True,1,True
tfidf,1,1,5,train,0,137,29,488,341,False,True,1,True
tfidf,1,1,5,train,0,138,2,489,304,False,True,1,True
tfidf,1,1,5,train,0,140,8,491,315,False,True,1,True
tfidf,1,1,5,train,0,141,106,492,444,False,True,1,True
tfidf,1,1,5,train,1,13,66,320,388,False,True,1,True
tfidf,1,1,5,train,1,14,27,321,339,False,True,1,True
tfidf,1,1,5,train,1,17,36,325,350,False,True,1,True
tfidf,1,1,5,train,1,21,17,330,325,False,True,1,True
tfidf,1,1,5,train,1,24,39,335,353,False,True,1,True
tfidf,1,1,5,train,1,26,38,338,352,False,True,1,True
tfidf,1,1,5,train,1,27,87,339,418,False,True,1,True
tfidf,1,1,5,train,1,31,14,344,321,False,True,1,True
tfidf,1,1,5,train,1,34,35,347,348,False,True,1,True
tfidf,1,1,5,train,1,35,37,348,351,False,True,1,True
tfidf,1,1,5,train,1,36,80,350,409,False,True,1,True
tfidf,1,1,5,train,1,37,26,351,338,False,True,1,True
tfidf,1,1,5,train,1,38,41,352,356,False,True,1,True
tfidf,1,1,5,train,1,39,104,353,441,False,True,1,True
tfidf,1,1,5,train,1,40,31,355,344,False,True,1,True
tfidf,1,1,5,train,1,41,24,356,335,False,True,1,True
tfidf,1,1,5,train,1,49,118,367,459,False,True,1,True
tfidf,1,1,5,train,1,57,65,376,386,False,True,1,True
tfidf,1,1,5,train,1,58,49,377,367,False,True,1,True
tfidf,1,1,5,train,1,60,34,380,347,False,True,1,True
tfidf,1,1,5,train,1,61,58,381,377,False,True,1,True
tfidf,1,1,5,train,1,65,110,386,448,False,True,1,True
tfidf,1,1,5,train,1,66,60,388,380,False,True,1,True
tfidf,1,1,5,train,1,67,57,389,376,False,True,1,True
tfidf,1,1,5,train,1,80,81,409,412,False,True,1,True
tfidf,1,1,5,train,1,81,103,412,440,False,True,1,True
tfidf,1,1,5,train,1,83,21,414,330,False,True,1,True
tfidf,1,1,5,train,1,87,83,418,414,False,True,1,True
tfidf,1,1,5,train,1,90,67,422,389,False,True,1,True
tfidf,1,1,5,train,1,103,132,440,483,False,True,1,True
tfidf,1,1,5,train,1,104,13,441,320,False,True,1,True
tfidf,1,1,5,train,1,110,61,448,381,False,True,1,True
tfidf,1,1,5,train,1,118,90,459,422,False,True,1,True
tfidf,1,1,5,train,1,132,40,483,355,False,True,1,True
tfidf,1,1,6,test,0,22,46,331,363,False,True,1,True
tfidf,1,1,6,test,0,42,113,357,454,False,True,1,True
tfidf,1,1,6,test,0,43,139,358,490,False,True,1,True
tfidf,1,1,6,test,0,46,124,363,473,False,True,1,True
tfidf,1,1,6,test,0,47,43,364,358,False,True,1,True
tfidf,1,1,6,test,0,51,69,369,391,False,True,1,True
tfidf,1,1,6,test,0,69,42,391,357,False,True,1,True
tfidf,1,1,6,test,0,74,89,400,420,False,True,1,True
tfidf,1,1,6,test,0,77,74,403,400,False,True,1,True
tfidf,1,1,6,test,0,78,127,404,476,False,True,1,True
tfidf,1,1,6,test,0,85,51,416,369,False,True,1,True
tfidf,1,1,6,test,0,89,85,420,416,False,True,1,True
tfidf,1,1,6,test,0,91,77,423,403,False,True,1,True
tfidf,1,1,6,test,0,112,136,451,487,False,True,1,True
tfidf,1,1,6,test,0,113,112,454,451,False,True,1,True
tfidf,1,1,6,test,0,124,22,473,331,False,True,1,True
tfidf,1,1,6,test,0,127,47,476,364,False,True,1,True
tfidf,1,1,6,test,0,133,91,484,423,False,True,1,True
tfidf,1,1,6,test,0,136,133,487,484,False,True,1,True
tfidf,1,1,6,test,0,139,78,490,404,False,True,1,True
tfidf,1,1,6,test,1,12,93,319,426,False,True,1,True
tfidf,1,1,6,test,1,32,45,345,362,False,True,1,True
tfidf,1,1,6,test,1,33,32,346,345,False,True,1,True
tfidf,1,1,6,test,1,45,33,362,346,False,True,1,True
tfidf,1,1,6,test,1,54,82,372,413,False,True,1,True
tfidf,1,1,6,test,1,76,54,402,372,False,True,1,True
tfidf,1,1,6,test,1,82,76,413,402,False,True,1,True
tfidf,1,1,6,test,1,93,98,426,433,False,True,1,True
tfidf,1,1,6,test,1,98,12,433,319,False,True,1,True
tfidf,1,1,6,train,0,0,11,302,318,False,True,1,True
tfidf,1,1,6,train,0,1,48,303,366,False,True,1,True
tfidf,1,1,6,train,0,2,101,304,437,False,True,1,True
tfidf,1,1,6,train,0,3,44,305,360,False,True,1,True
tfidf,1,1,6,train,0,4,3,307,305,False,True,1,True
tfidf,1,1,6,train,0,5,96,310,429,False,True,1,True
tfidf,1,1,6,train,0,6,28,312,340,False,True,1,True
tfidf,1,1,6,train,0,7,70,313,392,False,True,1,True
tfidf,1,1,6,train,0,8,99,315,434,False,True,1,True
tfidf,1,1,6,train,0,9,62,316,382,False,True,1,True
tfidf,1,1,6,train,0,10,8,317,315,False,True,1,True
tfidf,1,1,6,train,0,11,50,318,368,False,True,1,True
tfidf,1,1,6,train,0,15,105,322,443,False,True,1,True
tfidf,1,1,6,train,0,16,73,324,397,False,True,1,True
tfidf,1,1,6,train,0,18,130,326,479,False,True,1,True
tfidf,1,1,6,train,0,19,53,327,371,False,True,1,True
tfidf,1,1,6,train,0,20,128,328,477,False,True,1,True
tfidf,1,1,6,train,0,23,30,333,343,False,True,1,True
tfidf,1,1,6,train,0,25,20,336,328,False,True,1,True
tfidf,1,1,6,train,0,28,10,340,317,False,True,1,True
tfidf,1,1,6,train,0,29,5,341,310,False,True,1,True
tfidf,1,1,6,train,0,30,18,343,326,False,True,1,True
tfidf,1,1,6,train,0,44,121,360,468,False,True,1,True
tfidf,1,1,6,train,0,48,16,366,324,False,True,1,True
tfidf,1,1,6,train,0,50,25,368,336,False,True,1,True
tfidf,1,1,6,train,0,52,114,370,455,False,True,1,True
tfidf,1,1,6,train,0,53,79,371,406,False,True,1,True
tfidf,1,1,6,train,0,55,94,374,427,False,True,1,True
tfidf,1,1,6,train,0,56,97,375,430,False,True,1,True
tfidf,1,1,6,train,0,59,0,379,302,False,True,1,True
tfidf,1,1,6,train,0,62,119,382,463,False,True,1,True
tfidf,1,1,6,train,0,63,140,383,491,False,True,1,True
tfidf,1,1,6,train,0,64,55,385,374,False,True,1,True
tfidf,1,1,6,train,0,68,137,390,488,False,True,1,True
tfidf,1,1,6,train,0,70,84,392,415,False,True,1,True
tfidf,1,1,6,train,0,71,68,393,390,False,True,1,True
tfidf,1,1,6,train,0,72,109,395,447,False,True,1,True
tfidf,1,1,6,train,0,73,134,397,485,False,True,1,True
tfidf,1,1,6,train,0,75,15,401,322,False,True,1,True
tfidf,1,1,6,train,0,79,92,406,425,False,True,1,True
tfidf,1,1,6,train,0,84,117,415,458,False,True,1,True
tfidf,1,1,6,train,0,86,106,417,444,False,True,1,True
tfidf,1,1,6,train,0,88,129,419,478,False,True,1,True
tfidf,1,1,6,train,0,92,19,425,327,False,True,1,True
tfidf,1,1,6,train,0,94,1,427,303,False,True,1,True
tfidf,1,1,6,train,0,95,63,428,383,False,True,1,True
tfidf,1,1,6,train,0,96,9,429,316,False,True,1,True
tfidf,1,1,6,train,0,97,7,430,313,False,True,1,True
tfidf,1,1,6,train,0,99,59,434,379,False,True,1,True
tfidf,1,1,6,train,0,100,135,436,486,False,True,1,True
tfidf,1,1,6,train,0,101,125,437,474,False,True,1,True
tfidf,1,1,6,train,0,102,120,439,464,False,True,1,True
tfidf,1,1,6,train,0,105,2,443,304,False,True,1,True
tfidf,1,1,6,train,0,106,72,444,395,False,True,1,True
tfidf,1,1,6,train,0,107,123,445,472,False,True,1,True
tfidf,1,1,6,train,0,108,86,446,417,False,True,1,True
tfidf,1,1,6,train,0,109,107,447,445,False,True,1,True
tfidf,1,1,6,train,0,111,71,449,393,False,True,1,True
tfidf,1,1,6,train,0,114,111,455,449,False,True,1,True
tfidf,1,1,6,train,0,115,75,456,401,False,True,1,True
tfidf,1,1,6,train,0,116,122,457,471,False,True,1,True
tfidf,1,1,6,train,0,117,29,458,341,False,True,1,True
tfidf,1,1,6,train,0,119,100,463,436,False,True,1,True
tfidf,1,1,6,train,0,120,4,464,307,False,True,1,True
tfidf,1,1,6,train,0,121,141,468,492,False,True,1,True
tfidf,1,1,6,train,0,122,115,471,456,False,True,1,True
tfidf,1,1,6,train,0,123,23,472,333,False,True,1,True
tfidf,1,1,6,train,0,125,88,474,419,False,True,1,True
tfidf,1,1,6,train,0,126,95,475,428,False,True,1,True
tfidf,1,1,6,train,0,128,56,477,375,False,True,1,True
tfidf,1,1,6,train,0,129,64,478,385,False,True,1,True
tfidf,1,1,6,train,0,130,52,479,370,False,True,1,True
tfidf,1,1,6,train,0,131,102,482,439,False,True,1,True
tfidf,1,1,6,train,0,134,138,485,489,False,True,1,True
tfidf,1,1,6,train,0,135,116,486,457,False,True,1,True
tfidf,1,1,6,train,0,137,6,488,312,False,True,1,True
tfidf,1,1,6,train,0,138,108,489,446,False,True,1,True
tfidf,1,1,6,train,0,140,131,491,482,False,True,1,True
tfidf,1,1,6,train,0,141,126,492,475,False,True,1,True
tfidf,1,1,6,train,1,13,66,320,388,False,True,1,True
tfidf,1,1,6,train,1,14,104,321,441,False,True,1,True
tfidf,1,1,6,train,1,17,40,325,355,False,True,1,True
tfidf,1,1,6,train,1,21,26,330,338,False,True,1,True
tfidf,1,1,6,train,1,24,57,335,376,False,True,1,True
tfidf,1,1,6,train,1,26,31,338,344,False,True,1,True
tfidf,1,1,6,train,1,27,41,339,356,False,True,1,True
tfidf,1,1,6,train,1,31,13,344,320,False,True,1,True
tfidf,1,1,6,train,1,34,14,347,321,False,True,1,True
tfidf,1,1,6,train,1,35,17,348,325,False,True,1,True
tfidf,1,1,6,train,1,36,87,350,418,False,True,1,True
tfidf,1,1,6,train,1,37,61,351,381,False,True,1,True
tfidf,1,1,6,train,1,38,103,352,440,False,True,1,True
tfidf,1,1,6,train,1,39,35,353,348,False,True,1,True
tfidf,1,1,6,train,1,40,37,355,351,False,True,1,True
tfidf,1,1,6,train,1,41,81,356,412,False,True,1,True
tfidf,1,1,6,train,1,49,60,367,380,False,True,1,True
tfidf,1,1,6,train,1,57,83,376,414,False,True,1,True
tfidf,1,1,6,train,1,58,49,377,367,False,True,1,True
tfidf,1,1,6,train,1,60,36,380,350,False,True,1,True
tfidf,1,1,6,train,1,61,80,381,409,False,True,1,True
tfidf,1,1,6,train,1,65,118,386,459,False,True,1,True
tfidf,1,1,6,train,1,66,21,388,330,False,True,1,True
tfidf,1,1,6,train,1,67,39,389,353,False,True,1,True
tfidf,1,1,6,train,1,80,27,409,339,False,True,1,True
tfidf,1,1,6,train,1,81,38,412,352,False,True,1,True
tfidf,1,1,6,train,1,83,24,414,335,False,True,1,True
tfidf,1,1,6,train,1,87,132,418,483,False,True,1,True
tfidf,1,1,6,train,1,90,65,422,386,False,True,1,True
tfidf,1,1,6,train,1,103,34,440,347,False,True,1,True
tfidf,1,1,6,train,1,104,58,441,377,False,True,1,True
tfidf,1,1,6,train,1,110,67,448,389,False,True,1,True
tfidf,1,1,6,train,1,118,90,459,422,False,True,1,True
tfidf,1,1,6,train,1,132,110,483,448,False,True,1,True
tfidf,1,1,7,test,0,22,127,331,476,False,True,1,True
tfidf,1,1,7,test,0,42,43,357,358,False,True,1,True
tfidf,1,1,7,test,0,43,85,358,416,False,True,1,True
tfidf,1,1,7,test,0,46,113,363,454,False,True,1,True
tfidf,1,1,7,test,0,47,74,364,400,False,True,1,True
tfidf,1,1,7,test,0,51,91,369,423,False,True,1,True
tfidf,1,1,7,test,0,69,78,391,404,False,True,1,True
