pairing_condition,draw_id,recipient_participant_id,donor_participant_id,donor_row_index,self_match,standardized_structural_distance
structure_matched_random,2,402,417,86,False,0.06161646760819144
structure_matched_random,2,403,487,136,False,0.09200489824848235
structure_matched_random,2,404,415,84,False,0.028682022991245476
structure_matched_random,2,406,475,126,False,0.048757662567782384
structure_matched_random,2,409,370,52,False,0.05355098909161954
structure_matched_random,2,412,382,62,False,0.0494314578356377
structure_matched_random,2,413,375,56,False,0.1147561932026252
structure_matched_random,2,414,449,111,False,0.0206545178545507
structure_matched_random,2,415,404,78,False,0.028682022991245476
structure_matched_random,2,416,489,138,False,0.032697032046864104
structure_matched_random,2,417,402,76,False,0.06161646760819144
structure_matched_random,2,418,430,97,False,0.5821114673388421
structure_matched_random,2,419,455,114,False,0.038472628915089145
structure_matched_random,2,420,397,73,False,0.07519063923213581
structure_matched_random,2,422,482,131,False,0.0544452109510402
structure_matched_random,2,423,473,124,False,0.19989894222908713
structure_matched_random,2,425,374,55,False,0.05197724808118809
structure_matched_random,2,426,376,57,False,0.12557313730122815
structure_matched_random,2,427,463,119,False,0.009617125564078663
structure_matched_random,2,428,491,140,False,0.3985388675868943
structure_matched_random,2,429,479,130,False,0.36383669972075555
structure_matched_random,2,430,418,87,False,0.5821114673388421
structure_matched_random,2,433,474,125,False,0.036242939845474616
structure_matched_random,2,434,477,128,False,0.025478316894792137
structure_matched_random,2,436,386,65,False,0.042357609542566926
structure_matched_random,2,437,401,75,False,0.031083562276542066
structure_matched_random,2,439,446,108,False,0.006559289252563841
structure_matched_random,2,440,478,129,False,0.07010943800593666
structure_matched_random,2,441,377,58,False,2.060629609160137
structure_matched_random,2,443,485,134,False,0.09579909368534582
structure_matched_random,2,444,366,48,False,0.5495051484583537
structure_matched_random,2,445,492,141,False,0.14940301468318049
structure_matched_random,2,446,439,102,False,0.006559289252563841
structure_matched_random,2,447,468,121,False,0.009367469573002166
structure_matched_random,2,448,367,49,False,0.8687510272707033
structure_matched_random,2,449,414,83,False,0.0206545178545507
structure_matched_random,2,451,458,117,False,0.0
structure_matched_random,2,454,379,59,False,1.3402939612443283
structure_matched_random,2,455,419,88,False,0.038472628915089145
structure_matched_random,2,456,388,66,False,0.08486423934366599
structure_matched_random,2,457,381,61,False,0.04425509428818859
structure_matched_random,2,458,451,112,False,0.0
structure_matched_random,2,459,389,67,False,0.6197714730131817
structure_matched_random,2,463,427,94,False,0.009617125564078663
structure_matched_random,2,464,383,63,False,0.17907670595808173
structure_matched_random,2,468,447,109,False,0.009367469573002166
structure_matched_random,2,471,385,64,False,0.041852186650068464
structure_matched_random,2,472,391,69,False,0.018076761503841927
structure_matched_random,2,473,423,91,False,0.19989894222908713
structure_matched_random,2,474,433,98,False,0.036242939845474616
structure_matched_random,2,475,406,79,False,0.048757662567782384
structure_matched_random,2,476,434,99,False,0.06121483092183096
structure_matched_random,2,477,476,127,False,0.01547515066974222
structure_matched_random,2,478,371,53,False,0.223358516671239
structure_matched_random,2,479,429,96,False,0.36383669972075555
structure_matched_random,2,482,422,90,False,0.0544452109510402
structure_matched_random,2,483,364,47,False,0.06430901046913984
structure_matched_random,2,484,426,93,False,0.12297992662091181
structure_matched_random,2,485,443,105,False,0.09579909368534582
structure_matched_random,2,486,395,72,False,0.0064373940464941245
structure_matched_random,2,487,403,77,False,0.09200489824848235
structure_matched_random,2,488,393,71,False,0.008957699664570508
structure_matched_random,2,489,416,85,False,0.032697032046864104
structure_matched_random,2,490,456,115,False,0.05084935328327017
structure_matched_random,2,491,428,95,False,0.3985388675868943
structure_matched_random,2,492,445,107,False,0.14940301468318049
random,3,302,428,95,False,19.227092577505914
random,3,303,304,2,False,2.76320787346051
random,3,304,413,82,False,13.653478451060096
random,3,305,321,14,False,6.4603425659693965
random,3,307,362,45,False,15.76108807604297
random,3,310,491,140,False,15.08531042534349
random,3,312,415,84,False,11.434697404260747
random,3,313,371,53,False,15.441469066764334
random,3,315,449,111,False,10.525284146170165
random,3,316,472,123,False,26.46313928028629
random,3,317,479,130,False,18.464173383523914
random,3,318,412,81,False,17.117825047306745
random,3,319,303,1,False,20.364567918227518
random,3,320,338,26,False,28.8702933151413
random,3,321,490,139,False,28.210516565541383
random,3,322,325,17,False,1.6664970918920867
random,3,324,346,33,False,0.19357082696501343
random,3,325,395,72,False,19.538179175759396
random,3,326,305,3,False,2.236170450730029
random,3,327,302,0,False,14.936852147427548
random,3,328,414,83,False,13.57227047042523
random,3,330,328,20,False,1.167647740927448
random,3,331,417,86,False,11.524235552701008
random,3,333,383,63,False,14.244124993650814
random,3,335,375,56,False,14.737790468527837
random,3,336,350,36,False,6.653755285868421
random,3,338,406,79,False,8.368316602939455
random,3,339,382,62,False,31.333974811464262
random,3,340,357,42,False,11.609380300283874
random,3,341,434,99,False,13.130212182056354
random,3,343,372,54,False,28.958923430005562
random,3,344,315,8,False,3.8512797258992446
random,3,345,340,28,False,6.406122625446673
random,3,346,380,60,False,14.556786539240045
random,3,347,455,114,False,9.357859606313246
random,3,348,327,19,False,0.6870649577243447
random,3,350,459,118,False,17.782534335928148
random,3,351,484,133,False,9.779943798568159
random,3,352,368,50,False,11.275944856465879
random,3,353,448,110,False,9.127702028737614
random,3,355,427,94,False,12.461977358870312
random,3,356,482,131,False,9.245328720669374
random,3,357,322,15,False,18.4995775925845
random,3,358,404,78,False,19.453144652132636
random,3,360,487,136,False,15.218700277811706
random,3,362,370,52,False,18.77271201771133
random,3,363,335,24,False,11.670262001072036
random,3,364,312,6,False,12.697045551222057
random,3,366,489,138,False,4.767756100365735
random,3,367,401,75,False,2.3548000971509215
random,3,368,422,90,False,1.4413188114154185
random,3,369,379,59,False,12.091834883379837
random,3,370,376,57,False,11.794622223657518
random,3,371,307,4,False,17.780126895691538
random,3,372,356,41,False,17.021339921156535
random,3,374,456,115,False,6.030987201007285
random,3,375,324,16,False,9.862806007557277
random,3,376,341,29,False,16.548729906013197
random,3,377,419,88,False,26.90560538154127
random,3,379,486,135,False,6.251323541545077
random,3,380,483,132,False,2.3220141055068297
random,3,381,363,46,False,1.534807532665461
random,3,382,437,101,False,0.43857174319863723
random,3,383,355,40,False,10.065886475223579
random,3,385,397,73,False,2.446648006121937
random,3,386,316,9,False,21.329521861121016
random,3,388,336,25,False,11.358912998541632
random,3,389,409,80,False,18.829612674804356
random,3,390,389,67,False,2.023975434777826
random,3,391,423,91,False,2.323795675806242
random,3,392,319,12,False,14.744418721362996
random,3,393,333,23,False,12.744149218084514
random,3,395,313,7,False,11.257600564964148
random,3,397,317,10,False,19.425072461386748
random,3,400,374,55,False,2.227392528167564
random,3,401,447,109,False,0.6450732417155232
random,3,402,475,126,False,2.329855049585609
random,3,403,457,116,False,2.3012654422595404
random,3,404,474,125,False,0.32796491626934676
random,3,406,353,39,False,16.146369087056737
random,3,409,388,66,False,5.205147816783066
random,3,412,464,120,False,1.3143507476787766
random,3,413,318,11,False,10.1505796014463
random,3,414,339,27,False,35.38939721835487
random,3,415,433,98,False,0.5550116514230474
random,3,416,366,48,False,5.365683587766875
random,3,417,364,47,False,3.1862329214871448
random,3,418,369,51,False,9.620443525440594
random,3,419,347,34,False,9.452897867585184
random,3,420,310,5,False,16.662617352111585
random,3,422,454,113,False,12.5191372171812
random,3,423,358,43,False,20.326006716077202
random,3,425,345,32,False,10.021392098619735
random,3,426,418,87,False,0.6332026582288294
random,3,427,492,141,False,0.7664723321317436
random,3,428,390,68,False,2.2129748077251743
random,3,429,391,69,False,3.8290231570159885
random,3,430,400,74,False,0.9973953367915994
random,3,433,367,49,False,3.9358812248979858
random,3,434,444,106,False,0.6751445552845757
random,3,436,476,127,False,0.1543342359255176
random,3,437,463,119,False,0.06416925159454681
random,3,439,331,22,False,15.9933051385104
random,3,440,425,92,False,1.2238465417740891
random,3,441,468,121,False,14.30134048904862
random,3,443,477,128,False,1.3122080092294466
random,3,444,416,85,False,3.680727862771893
random,3,445,385,64,False,0.55263470872837
random,3,446,343,30,False,30.726934487172056
random,3,447,488,137,False,0.12687314410608755
random,3,448,403,77,False,5.482193636544179
random,3,449,440,103,False,7.530164470416372
random,3,451,330,21,False,70.58740748134832
random,3,454,478,129,False,5.570632961812345
random,3,455,426,93,False,10.133907041479825
random,3,456,392,70,False,0.7235357456507491
random,3,457,445,107,False,2.248192121332534
random,3,458,451,112,False,0.0
random,3,459,377,58,False,4.079340915548859
random,3,463,473,124,False,0.9629945230030413
random,3,464,351,37,False,23.029664751644965
random,3,468,439,102,False,0.8854790688620608
random,3,471,446,108,False,1.4257225013064736
random,3,472,352,38,False,19.21749559513791
random,3,473,441,104,False,4.673152898902727
random,3,474,326,18,False,13.577446119257338
random,3,475,471,122,False,0.8653281391071891
random,3,476,381,61,False,0.6263697144533206
random,3,477,386,65,False,0.3990769632025824
random,3,478,402,76,False,3.5457740690834845
random,3,479,348,35,False,22.72461835433171
random,3,482,360,44,False,14.465323796429335
random,3,483,443,105,False,1.1943487478123345
random,3,484,485,134,False,2.508094779828824
random,3,485,320,13,False,28.357731323316845
random,3,486,344,31,False,13.866390265431413
random,3,487,436,100,False,0.9698878910165968
random,3,488,458,117,False,55.37588980520389
random,3,489,420,89,False,0.5496115302799423
random,3,490,429,96,False,2.582269799320474
random,3,491,430,97,False,2.808815609412852
random,3,492,393,71,False,1.292000380331785
structure_matched_random,3,302,303,1,False,0.5653343015770502
structure_matched_random,3,303,302,0,False,0.5653343015770502
structure_matched_random,3,304,335,24,False,0.014954384576411496
structure_matched_random,3,305,331,22,False,2.0187287207626614
structure_matched_random,3,307,347,34,False,0.8078791551349297
structure_matched_random,3,310,340,28,False,0.5307364008051898
structure_matched_random,3,312,356,41,False,0.006676687232520066
structure_matched_random,3,313,318,11,False,0.5180266016902589
structure_matched_random,3,315,310,5,False,0.10709092485464691
structure_matched_random,3,316,343,30,False,0.3349693368887058
structure_matched_random,3,317,322,15,False,0.308180159721187
structure_matched_random,3,318,313,7,False,0.5180266016902589
structure_matched_random,3,319,345,32,False,0.20732366157988666
structure_matched_random,3,320,321,14,False,0.6090228564381212
structure_matched_random,3,321,320,13,False,0.6090228564381212
structure_matched_random,3,322,317,10,False,0.308180159721187
structure_matched_random,3,324,330,21,False,0.084423159559054
structure_matched_random,3,325,351,37,False,0.2813188567249581
structure_matched_random,3,326,333,23,False,0.02670674893008033
structure_matched_random,3,327,316,9,False,0.3110122801372606
structure_matched_random,3,328,341,29,False,0.42570697575911703
structure_matched_random,3,330,346,33,False,0.10210322411160677
structure_matched_random,3,331,305,3,False,2.0187287207626614
structure_matched_random,3,333,326,18,False,0.02670674893008033
structure_matched_random,3,335,304,2,False,0.014954384576411496
structure_matched_random,3,336,344,31,False,0.7496333031970571
structure_matched_random,3,338,355,40,False,0.019900078822722735
structure_matched_random,3,339,348,35,False,0.8321014033874692
structure_matched_random,3,340,315,8,False,0.16558961136127667
structure_matched_random,3,341,328,20,False,0.42570697575911703
structure_matched_random,3,343,327,19,False,0.8956884523152425
structure_matched_random,3,344,336,25,False,0.7496333031970571
structure_matched_random,3,345,319,12,False,0.20732366157988666
structure_matched_random,3,346,324,16,False,0.19357082696501343
structure_matched_random,3,347,307,4,False,0.8078791551349297
structure_matched_random,3,348,339,27,False,0.8321014033874692
structure_matched_random,3,350,353,39,False,0.17989408156350054
structure_matched_random,3,351,325,17,False,0.2813188567249581
structure_matched_random,3,352,357,42,False,0.07036835269777668
structure_matched_random,3,353,350,36,False,0.17989408156350054
structure_matched_random,3,355,338,26,False,0.019900078822722735
structure_matched_random,3,356,312,6,False,0.006676687232520066
structure_matched_random,3,357,360,44,False,0.03572630041091843
structure_matched_random,3,358,362,45,False,0.5533822071484651
structure_matched_random,3,360,352,38,False,0.015943523425673782
structure_matched_random,3,362,358,43,False,0.5533822071484651
structure_matched_random,3,363,369,51,False,0.05873585642847886
structure_matched_random,3,364,483,132,False,0.06430901046913984
structure_matched_random,3,366,444,106,False,0.5495051484583537
structure_matched_random,3,367,448,110,False,0.8687510272707033
structure_matched_random,3,368,366,48,False,0.6215722131994695
structure_matched_random,3,369,363,46,False,0.05873585642847886
structure_matched_random,3,370,409,80,False,0.05355098909161954
structure_matched_random,3,371,440,103,False,0.4396216637846223
structure_matched_random,3,372,380,60,False,0.6396713545757351
structure_matched_random,3,374,425,92,False,0.05197724808118809
structure_matched_random,3,375,413,82,False,0.1147561932026252
structure_matched_random,3,376,426,93,False,0.12557313730122815
structure_matched_random,3,377,441,104,False,2.060629609160137
structure_matched_random,3,379,454,113,False,1.3402939612443283
