condition,participant_id,document_index,word_count,chunk_count,is_empty,cache_key,cache_path
participant_symptom_evidence,377,58,216,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,379,59,197,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,380,60,395,3,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,381,61,417,3,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,382,62,132,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,383,63,110,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,385,64,0,0,True,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,386,65,171,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,388,66,76,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,389,67,41,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,390,68,246,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,391,69,21,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,392,70,135,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,393,71,117,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,395,72,134,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,397,73,184,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,400,74,123,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,401,75,79,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,402,76,219,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,403,77,134,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,404,78,209,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,406,79,144,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,409,80,171,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,412,81,64,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,413,82,242,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,414,83,183,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,415,84,131,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,416,85,106,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,417,86,186,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,418,87,156,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,419,88,174,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,420,89,75,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,422,90,288,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,423,91,106,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,425,92,163,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,426,93,251,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,427,94,58,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,428,95,106,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,429,96,120,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,430,97,200,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,433,98,95,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,434,99,275,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,436,100,160,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,437,101,129,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,439,102,74,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,440,103,365,3,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,441,104,226,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,443,105,22,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,444,106,268,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,445,107,278,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,446,108,163,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,447,109,156,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,448,110,266,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,449,111,97,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,451,112,298,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,454,113,45,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,455,114,146,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,456,115,117,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,457,116,166,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,458,117,141,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,459,118,383,3,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,463,119,118,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,464,120,112,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,468,121,182,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,471,122,82,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,472,123,119,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,473,124,53,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,474,125,162,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,475,126,120,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,476,127,89,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,477,128,327,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,478,129,208,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,479,130,57,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,482,131,158,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,483,132,138,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,484,133,241,2,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,485,134,121,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,486,135,43,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,487,136,132,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,488,137,162,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,489,138,46,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,490,139,87,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,491,140,110,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
participant_symptom_evidence,492,141,28,1,False,8ad7cab0c7e0e84c42952b967a61d0aef057e89c39a3996a7063d8fbd9ed7707,participant_symptom_evidence_8ad7cab0c7e0e84c.npz
