blind_id,line_number,participant_text_line
B003,117,i've also been having a lot of like really weird intense dreams that like i wake up sometimes i wake myself up sometimes <laughter> because i'm talking which is weird <laughter> um so yeah it's just i i don't know
B003,118,not that i have been able to identify
B003,119,i mean i guess maybe i'm like more stressed than usual just 'cause like i my job situation is like
B003,120,in flux but
B003,121,i i don't know there was no like event
B003,122,<sniffle>
B003,123,cranky <laughter> i value good sleep <laughter> and i'm so i'm used to it so it's just yeah it's not a good
B003,124,feeling
B003,125,<sniffle>
B003,126,um
B003,127,not really no
B003,128,yes
B003,129,<deep breath>
B003,130,um <sigh>
B003,131,like <sigh>
B003,132,i think in like
B003,133,october or november
B003,134,although this is actually it's the second time it's happened in my life but the first time was like
B003,135,many many years ago <sniffle>
B003,136,um
B003,137,i felt like i was
B003,138,a really low and like too low for me to get myself out of it
B003,139,<sniffle>
B003,140,um <sigh>
B003,141,just having a hard time
B003,142,functioning on the most basic
B003,143,level like just
B003,144,getting up and
B003,145,taking a shower
B003,146,and like going to the grocery store
B003,147,and you know
B003,148,answering emails was just like
B003,149,it took so much energy
B003,150,um
B003,151,so yeah i just i wasn't  really
B003,152,functioning normally
B003,153,yeah
B003,154,yes
B003,155,yes um
B003,156,<laughter> sometimes more than others but yeah overall i would say so
B003,157,<deep breath> i think that therapy
B003,158,is good for me because it
B003,159,helps me focus on
B003,160,my sort of patterns um
B003,161,and also like
B003,162,ah
B003,163,just like observing how i am like responding to certain situations and just it i guess it's <deep breath> it gives me a more heightened like kind of self-awareness um so that as opposed to just like
B003,164,um
B003,165,kind of just reacting to situations i'm like
B003,166,mm
B003,167,just like noticing more what is going on um
B003,168,and it just helps to
B003,169,um
B003,170,i don't know it's just helpful <laughter> i don't really <real> i don't really know how to explain it <laughter>
B003,171,<deep breath> <sigh> hmm <sigh> um
B003,172,i don't know um
B003,173,i <laughter> it's <laughter> probably not good that i can't think of <laughter> i can't think of anything <sharp inhale> um
B003,174,eh maybe over uh
B003,175,over christmas being at home with my family
B003,176,yeah
B003,177,um
B003,178,well it just was
B003,179,that was like i was kind of like just starting to come out of my depression then
B003,180,and um
B003,181,like you know i live alone here i have i have a dog but so i just had a long period of
B003,182,feeling
B003,183,not
B003,184,<laughter> great and just sort of doing it all on my own and kinda wishing that my family was around me
B003,185,um
B003,186,so when i was there with them it just um
B003,187,it just felt very like
B003,188,safe and comfortable and that just sort of like you know
B003,189,warm familial embrace
B003,190,<laughter>
B003,191,<laughter>
B003,192,um <sigh>
B003,193,<laughter> i think she would describe me as
B003,194,funny
B003,195,and smart
B003,196,and
B003,197,um
B003,198,a good listener
B003,199,nonjudgmental
B003,200,um
B003,201,i don't know <laughter> is that enough <laughter>
B003,202,<deep breath> hmm <sigh>
B003,203,okay um
B003,204,so
B003,205,this happened
B003,206,the the last like
B003,207,job that i had i mean i was it wasn't technically i was a freelancer but i was working for this company for like
B003,208,a year and a half close to two years and uh
B003,209,i had a it very small company the boss <bo> had a really good relationship with my boss um and he sort of <clears throat>
B003,210,he sort of out of nowhere
B003,211,uh
B003,212,mm told me that he was like downsizing basically and um
B003,213,essentially like
B003,214,the arrangement that we had is that he paid me like a monthly retainer for my services and then on top of that i would get paid fees per project
B003,215,so he like sat me down on this conversation and was like you know our major client that is like you know the bread and butter of the company they're the they're really cutting back like you probably notice things are getting really slow and i was like yeah
B003,216,and he's like so i'm gonna <onna> i'm gonna <onna> have to stop paying you your retainer
B003,217,and this was a total surprise but i was just like okay and he went on to talk about how
