representation,repeat,outer_fold,draw,domain_type,participant_id,label,base_probability,enhanced_probability
tfidf,1,4,3,fake,455,0,0.008642276896035953,0.07933248478658259
tfidf,1,4,3,fake,458,0,0.05930454946925286,0.22873590678229147
tfidf,1,4,3,fake,463,0,0.00024185885226053047,0.00407627026585812
tfidf,1,4,3,fake,464,0,0.03541400275276203,0.09068215956880143
tfidf,1,4,3,fake,471,0,0.02807623997877304,0.10359216996974809
tfidf,1,4,3,fake,472,0,4.7789622722785155e-05,0.0075216712627340105
tfidf,1,4,3,fake,477,0,0.8495755646574603,0.6138986810524438
tfidf,1,4,3,fake,478,0,0.9828831527407856,0.8872085317473954
tfidf,1,4,3,fake,483,1,0.9978414781615345,0.9652511993781605
tfidf,1,4,3,fake,488,0,0.4976217134529226,0.4038447920542094
tfidf,1,4,3,fake,492,0,0.001993332426116313,0.04887733437044542
tfidf,1,5,3,fake,302,0,0.05825643471645361,0.05824162692535905
tfidf,1,5,3,fake,321,1,0.9791669022764671,0.9790753049499382
tfidf,1,5,3,fake,325,1,0.768508754134023,0.7675241211117703
tfidf,1,5,3,fake,330,1,0.49432416237060145,0.49404618028959135
tfidf,1,5,3,fake,333,0,0.3681296525318371,0.36959240272827487
tfidf,1,5,3,fake,336,0,0.45263859620025326,0.4473482309519498
tfidf,1,5,3,fake,340,0,0.12318240837254667,0.12170206685416965
tfidf,1,5,3,fake,341,0,0.39677736150475224,0.39394306377534855
tfidf,1,5,3,fake,348,1,0.8514036905458957,0.8523908003992797
tfidf,1,5,3,fake,350,1,0.5036700655636149,0.5156400729462426
tfidf,1,5,3,fake,360,0,0.23424004309025587,0.2367524809862435
tfidf,1,5,3,fake,368,0,0.13983029922024431,0.1406134130229135
tfidf,1,5,3,fake,370,0,0.1356945226676028,0.13798258711620298
tfidf,1,5,3,fake,385,0,0.11662806698270962,0.1163945056682038
tfidf,1,5,3,fake,388,1,0.6050024927026357,0.6056471294931953
tfidf,1,5,3,fake,406,0,0.03731213324537466,0.037375045365555706
tfidf,1,5,3,fake,409,1,0.2548353235397556,0.2571703980131177
tfidf,1,5,3,fake,417,0,0.02480378957711518,0.024442502661256006
tfidf,1,5,3,fake,418,1,0.9815476012735773,0.9820112794301038
tfidf,1,5,3,fake,428,0,0.6389840646050015,0.6377634006698883
tfidf,1,5,3,fake,429,0,0.1056946566988647,0.10654886509035821
tfidf,1,5,3,fake,434,0,0.21614006613024822,0.21086618715453026
tfidf,1,5,3,fake,437,0,0.07135204197235462,0.07109491179138117
tfidf,1,5,3,fake,441,1,0.8943501838014993,0.8955046804738668
tfidf,1,5,3,fake,444,0,0.2068880261376206,0.20689403531146447
tfidf,1,5,3,fake,456,0,0.10829550782393944,0.1079482031047884
tfidf,1,5,3,fake,468,0,0.11166833628811114,0.10870833267695461
tfidf,1,5,3,fake,485,0,0.02144661300172569,0.0210855881027161
tfidf,1,1,4,fake,319,1,0.4290496888471173,0.5642706316413987
tfidf,1,1,4,fake,331,0,0.5304952595076804,0.6561297122473841
tfidf,1,1,4,fake,345,1,0.9974688470926701,0.9984839343002796
tfidf,1,1,4,fake,346,1,0.9084454725180152,0.9304559891510142
tfidf,1,1,4,fake,357,0,0.49587853733811965,0.5365175391401775
tfidf,1,1,4,fake,358,0,0.7285410593877995,0.8144360783119753
tfidf,1,1,4,fake,362,1,0.8929633356690103,0.9387339112486062
tfidf,1,1,4,fake,363,0,0.2132492488864526,0.1930444016788392
tfidf,1,1,4,fake,364,0,0.21773017042842047,0.359100835462307
tfidf,1,1,4,fake,369,0,0.08097151627438713,0.07791115500585089
tfidf,1,1,4,fake,372,1,0.6858582992867434,0.7232942244397799
tfidf,1,1,4,fake,391,0,0.5849218897231452,0.6840911195812767
tfidf,1,1,4,fake,400,0,0.4643431945426781,0.45000691673584786
tfidf,1,1,4,fake,402,1,0.9482380084097096,0.9545960754921987
tfidf,1,1,4,fake,403,0,0.017143087678401878,0.014089552928690545
tfidf,1,1,4,fake,404,0,0.09617910147434078,0.14187998007285313
tfidf,1,1,4,fake,413,1,0.6016741305740649,0.6927077370080517
tfidf,1,1,4,fake,416,0,0.04180056072343717,0.04439724534169899
tfidf,1,1,4,fake,420,0,0.14263496157175984,0.11416097631979574
tfidf,1,1,4,fake,423,0,0.9582472584555207,0.9671408677981481
tfidf,1,1,4,fake,426,1,0.8825359647598524,0.869283239810868
tfidf,1,1,4,fake,433,1,0.8736101513970198,0.8652692422565084
tfidf,1,1,4,fake,451,0,0.098868634318838,0.0895488174526372
tfidf,1,1,4,fake,454,0,0.11192586730409783,0.14128365253629882
tfidf,1,1,4,fake,473,0,0.036668559369271506,0.03751765361329448
tfidf,1,1,4,fake,476,0,0.2134983941537205,0.1870290944911162
tfidf,1,1,4,fake,484,0,0.25113527412274017,0.27827736908613765
tfidf,1,1,4,fake,487,0,0.6957549167522092,0.6394739318136503
tfidf,1,1,4,fake,490,0,0.06971597861583155,0.07084418700020664
tfidf,1,2,4,fake,303,0,0.0875888294454131,0.09506542128124741
tfidf,1,2,4,fake,304,0,0.035354727542891644,0.032312586482018645
tfidf,1,2,4,fake,310,0,0.6318758533762423,0.5746512733760376
tfidf,1,2,4,fake,312,0,0.6236916110912074,0.5763839798258055
tfidf,1,2,4,fake,316,0,0.5593652017891036,0.5462169842021823
tfidf,1,2,4,fake,324,0,0.33179726571994167,0.3568066168943447
tfidf,1,2,4,fake,328,0,0.48419356158691085,0.45710674435982446
tfidf,1,2,4,fake,339,1,0.8555579039020479,0.861593543072751
tfidf,1,2,4,fake,353,1,0.7918155418240296,0.7911375239435828
tfidf,1,2,4,fake,355,1,0.6470778372193255,0.6776611014272803
tfidf,1,2,4,fake,366,0,0.017347968490889175,0.014220764506462353
tfidf,1,2,4,fake,375,0,0.0027128074213871333,0.0022112142803563605
tfidf,1,2,4,fake,376,1,0.9785870420743433,0.9809914070458269
tfidf,1,2,4,fake,379,0,0.2522842003419568,0.24635281643158602
tfidf,1,2,4,fake,381,1,0.8630358915474651,0.8809142561167695
tfidf,1,2,4,fake,382,0,0.3336572293367946,0.2844063905723679
tfidf,1,2,4,fake,386,1,0.8556374470939024,0.8622942009561712
tfidf,1,2,4,fake,390,0,0.9434696062663962,0.9531991128443723
tfidf,1,2,4,fake,392,0,0.2123249276832026,0.1990457021292576
tfidf,1,2,4,fake,401,0,0.4383520084182176,0.41286138302913383
tfidf,1,2,4,fake,412,1,0.6353250212655084,0.6118475327904801
tfidf,1,2,4,fake,422,1,0.9672789172715399,0.9558845940008103
tfidf,1,2,4,fake,427,0,0.015329785831497736,0.012511294261391886
tfidf,1,2,4,fake,440,1,0.8904413214724525,0.8984454350630728
tfidf,1,2,4,fake,443,0,0.19633782332274008,0.17468107498703958
tfidf,1,2,4,fake,457,0,0.006590211126330006,0.005424399298285838
tfidf,1,2,4,fake,479,0,0.014886133447477202,0.012570699484766877
tfidf,1,2,4,fake,482,0,0.07584033832763139,0.06885357557395501
tfidf,1,2,4,fake,486,0,0.004681948026388297,0.004328403575338306
tfidf,1,3,4,fake,305,0,0.5496870757904796,0.2592412219567158
tfidf,1,3,4,fake,307,0,0.4236047164812236,0.07577715007706155
tfidf,1,3,4,fake,313,0,0.5473766479241906,0.3590018018991377
tfidf,1,3,4,fake,315,0,0.7301666076454189,0.7182348476377631
tfidf,1,3,4,fake,317,0,0.6838605616965459,0.8320121402689699
tfidf,1,3,4,fake,320,1,0.8325428280776985,0.9639829716526533
tfidf,1,3,4,fake,338,1,0.5952417006327344,0.7247754394916506
tfidf,1,3,4,fake,344,1,0.6818782864396115,0.7352552415050041
tfidf,1,3,4,fake,352,1,0.6229437855363962,0.4896144539341938
tfidf,1,3,4,fake,356,1,0.7811339729388053,0.9610790881831159
tfidf,1,3,4,fake,367,1,0.9477405866605508,0.9979946152505716
tfidf,1,3,4,fake,371,0,0.4077439780827064,0.45270645024992706
tfidf,1,3,4,fake,380,1,0.6669139753645924,0.6706470278782619
tfidf,1,3,4,fake,383,0,0.38769310459581796,0.1679221244106591
tfidf,1,3,4,fake,393,0,0.2928136778585856,0.17379892887460857
tfidf,1,3,4,fake,395,0,0.47873348426851126,0.6872228661907553
tfidf,1,3,4,fake,397,0,0.34759256725729637,0.40329763508396865
tfidf,1,3,4,fake,425,0,0.7489308211476429,0.8303310082911927
tfidf,1,3,4,fake,430,0,0.5062990410118189,0.28018890101460775
tfidf,1,3,4,fake,436,0,0.17435882029992486,0.0397525368213238
tfidf,1,3,4,fake,439,0,0.33883495668200236,0.14798735311824102
tfidf,1,3,4,fake,446,0,0.18635299698133173,0.02749714549743061
tfidf,1,3,4,fake,447,0,0.30621348948336197,0.15053932992154997
tfidf,1,3,4,fake,459,1,0.7393045795847702,0.7771006511546935
tfidf,1,3,4,fake,474,0,0.17972855047202188,0.03347388203849649
tfidf,1,3,4,fake,475,0,0.10575109030525741,0.012136549930149187
tfidf,1,3,4,fake,489,0,0.23798183697243994,0.09997468719401986
tfidf,1,3,4,fake,491,0,0.38669835743298586,0.07101498017533278
tfidf,1,4,4,fake,318,0,0.22284137337180215,0.13801479769465555
tfidf,1,4,4,fake,322,0,0.4754500916476594,0.5482176248134336
tfidf,1,4,4,fake,326,0,0.3391035570307646,0.21583733663895105
tfidf,1,4,4,fake,327,0,0.6815511562691591,0.6261822789704732
tfidf,1,4,4,fake,335,1,0.776497329772595,0.7584049704246173
tfidf,1,4,4,fake,343,0,0.5985372804754332,0.6077191031543021
tfidf,1,4,4,fake,347,1,0.3645549924426903,0.4187198113709552
tfidf,1,4,4,fake,351,1,0.907111862673076,0.9456198688948616
tfidf,1,4,4,fake,374,0,0.19153784383536124,0.17808406687624953
tfidf,1,4,4,fake,377,1,0.9824324271871311,0.9843028894430946
tfidf,1,4,4,fake,389,1,0.34495163140832225,0.45568331743787804
tfidf,1,4,4,fake,414,1,0.5810851617699314,0.5437933763337182
tfidf,1,4,4,fake,415,0,0.0963744887361044,0.08233071795841874
tfidf,1,4,4,fake,419,0,0.031637131003041184,0.021176777386817298
tfidf,1,4,4,fake,445,0,0.08318950078707386,0.10139906927152163
tfidf,1,4,4,fake,448,1,0.6470139827241462,0.6612860732088777
tfidf,1,4,4,fake,449,0,0.11741613793845034,0.09975851350066992
tfidf,1,4,4,fake,455,0,0.11249345857266493,0.11274079936631046
tfidf,1,4,4,fake,458,0,0.22994438105050152,0.24482025958948983
tfidf,1,4,4,fake,463,0,0.003998232135367293,0.002408065117090805
tfidf,1,4,4,fake,464,0,0.18467785233804704,0.13695525960117444
tfidf,1,4,4,fake,471,0,0.4494768342637128,0.3016177191234272
tfidf,1,4,4,fake,472,0,0.020538927182881424,0.01435823369591428
tfidf,1,4,4,fake,477,0,0.34048989220146114,0.3555944870085064
tfidf,1,4,4,fake,478,0,0.8532154410861185,0.8383787920788808
tfidf,1,4,4,fake,483,1,0.9278822657040274,0.9387132391617675
tfidf,1,4,4,fake,488,0,0.18138438894848966,0.13824484012347316
tfidf,1,4,4,fake,492,0,0.07588844015852676,0.07942268182858592
tfidf,1,5,4,fake,302,0,0.03075599008738226,0.03084813896943796
tfidf,1,5,4,fake,321,1,0.8850320864496213,0.8859144553314509
tfidf,1,5,4,fake,325,1,0.9732275814464125,0.9731388958913371
tfidf,1,5,4,fake,330,1,0.3893197110854501,0.3899752090647527
tfidf,1,5,4,fake,333,0,0.4715812221016514,0.4720553992735991
tfidf,1,5,4,fake,336,0,0.38836815591559326,0.38435541596029255
tfidf,1,5,4,fake,340,0,0.1639283270003959,0.1635987379976682
tfidf,1,5,4,fake,341,0,0.8223448388662579,0.8220294371233344
tfidf,1,5,4,fake,348,1,0.5645045269203265,0.5636200312088915
tfidf,1,5,4,fake,350,1,0.8796248728691103,0.8819557268870206
tfidf,1,5,4,fake,360,0,0.5758763180949712,0.5779882641300897
tfidf,1,5,4,fake,368,0,0.15717901546214672,0.15700064955797194
tfidf,1,5,4,fake,370,0,0.46230941215372223,0.464514070574417
tfidf,1,5,4,fake,385,0,0.34652202914596525,0.3482739986974323
tfidf,1,5,4,fake,388,1,0.5548034380765258,0.5578406573984939
tfidf,1,5,4,fake,406,0,0.1120309333927471,0.1119064762664481
tfidf,1,5,4,fake,409,1,0.16296933173810021,0.16338680318900797
tfidf,1,5,4,fake,417,0,0.12855428986957324,0.1273373084407869
tfidf,1,5,4,fake,418,1,0.9893751059776589,0.9895566923942891
tfidf,1,5,4,fake,428,0,0.226359733075249,0.2255287129046205
tfidf,1,5,4,fake,429,0,0.24080882542635135,0.24186910043945223
tfidf,1,5,4,fake,434,0,0.09557114188896246,0.09392368865638205
tfidf,1,5,4,fake,437,0,0.05627033313304146,0.05597470109804432
tfidf,1,5,4,fake,441,1,0.8279086162094842,0.8291170618592498
tfidf,1,5,4,fake,444,0,0.0694341402789121,0.06911564649974851
tfidf,1,5,4,fake,456,0,0.03027002402378927,0.030142483992366322
tfidf,1,5,4,fake,468,0,0.024438086400632622,0.023963622942901514
tfidf,1,5,4,fake,485,0,0.04385299444662667,0.043392844449850365
tfidf,1,1,5,fake,319,1,0.9494964104584693,0.9658662211959156
tfidf,1,1,5,fake,331,0,0.3786193960201631,0.47645449976426696
tfidf,1,1,5,fake,345,1,0.6569000494020457,0.7588919369223412
tfidf,1,1,5,fake,346,1,0.9665380122020872,0.9706117170574686
tfidf,1,1,5,fake,357,0,0.41880977618534576,0.46620869523325736
tfidf,1,1,5,fake,358,0,0.7464591919409612,0.8258103824975314
tfidf,1,1,5,fake,362,1,0.7713143402176703,0.8652541803726702
tfidf,1,1,5,fake,363,0,0.0954486747785513,0.09175874546994005
tfidf,1,1,5,fake,364,0,0.2718666481739076,0.4337397245739496
tfidf,1,1,5,fake,369,0,0.35107834482024014,0.30469688098212305
tfidf,1,1,5,fake,372,1,0.5291075093157033,0.5686051322182176
tfidf,1,1,5,fake,391,0,0.4673723419952278,0.5877347635934947
tfidf,1,1,5,fake,400,0,0.9437632893993232,0.9401917128308312
tfidf,1,1,5,fake,402,1,0.9994307517570243,0.9994378776239297
tfidf,1,1,5,fake,403,0,0.017811553534494526,0.014339193848354043
tfidf,1,1,5,fake,404,0,0.05845188815428997,0.08729370721461262
tfidf,1,1,5,fake,413,1,0.6634439115592433,0.7386766423128684
tfidf,1,1,5,fake,416,0,0.06215082868063933,0.05730719974274184
tfidf,1,1,5,fake,420,0,0.3148816310449023,0.2543768326891425
tfidf,1,1,5,fake,423,0,0.8978018029765295,0.9366016579170877
tfidf,1,1,5,fake,426,1,0.9148152956984393,0.9172005701721914
tfidf,1,1,5,fake,433,1,0.6958165145846963,0.6875959828212798
tfidf,1,1,5,fake,451,0,0.19949505565021886,0.1736603769172927
tfidf,1,1,5,fake,454,0,0.10793325932300762,0.13254500303773573
tfidf,1,1,5,fake,473,0,0.032399243579328135,0.03297428296971704
tfidf,1,1,5,fake,476,0,0.20367184399980037,0.19449628927011897
tfidf,1,1,5,fake,484,0,0.4863870165398272,0.5494571552087899
tfidf,1,1,5,fake,487,0,0.45646756480072287,0.42588255122527496
tfidf,1,1,5,fake,490,0,0.04148876002707461,0.03818809633527487
tfidf,1,2,5,fake,303,0,0.04752374734431367,0.04777838893129682
tfidf,1,2,5,fake,304,0,0.049705727222165125,0.04927675162146549
tfidf,1,2,5,fake,310,0,0.33854298271193467,0.33495352033925974
tfidf,1,2,5,fake,312,0,0.36960890840483257,0.36660830303952685
tfidf,1,2,5,fake,316,0,0.47380923081257126,0.47352797468895774
tfidf,1,2,5,fake,324,0,0.5158177838015267,0.5176110677241864
tfidf,1,2,5,fake,328,0,0.66187936533533,0.6599894544933946
tfidf,1,2,5,fake,339,1,0.7379095664119012,0.7384908046528156
tfidf,1,2,5,fake,353,1,0.867875969370971,0.8680892732509328
tfidf,1,2,5,fake,355,1,0.5209151207219413,0.5232959833385588
tfidf,1,2,5,fake,366,0,0.01625412295479615,0.015996807535189037
tfidf,1,2,5,fake,375,0,0.00366167157009612,0.003569977265340193
tfidf,1,2,5,fake,376,1,0.9911650347570843,0.9912345761629708
tfidf,1,2,5,fake,379,0,0.5343557470391086,0.5314969333943745
tfidf,1,2,5,fake,381,1,0.9988589672255128,0.9988513790297473
tfidf,1,2,5,fake,382,0,0.12627369201866173,0.12418335858399313
tfidf,1,2,5,fake,386,1,0.6496951453774519,0.6511963739377107
tfidf,1,2,5,fake,390,0,0.9870655008866934,0.9872525823267156
tfidf,1,2,5,fake,392,0,0.11932297233771001,0.11807986080290052
tfidf,1,2,5,fake,401,0,0.5176307934807034,0.5180518953697653
tfidf,1,2,5,fake,412,1,0.809188650494828,0.8083067125130868
tfidf,1,2,5,fake,422,1,0.6427095804385815,0.6402702576347994
tfidf,1,2,5,fake,427,0,0.008610154447113152,0.00845606329407983
tfidf,1,2,5,fake,440,1,0.974892843716402,0.9749428064848659
tfidf,1,2,5,fake,443,0,0.3243947712064873,0.3217630917590569
tfidf,1,2,5,fake,457,0,0.020210582017999617,0.01989515603844302
tfidf,1,2,5,fake,479,0,0.02188679117768142,0.02147165986685723
tfidf,1,2,5,fake,482,0,0.12184324579506566,0.12056345162092738
tfidf,1,2,5,fake,486,0,0.006244105396522271,0.006207463355365627
tfidf,1,3,5,fake,305,0,0.607999493789182,0.4680728080523826
tfidf,1,3,5,fake,307,0,0.4685042883965189,0.2086249031420146
tfidf,1,3,5,fake,313,0,0.47510872795717535,0.19012480132949794
tfidf,1,3,5,fake,315,0,0.57320658074046,0.21757680356334252
tfidf,1,3,5,fake,317,0,0.7456554764078613,0.8801302286323268
tfidf,1,3,5,fake,320,1,0.812318935902866,0.962004047325843
tfidf,1,3,5,fake,338,1,0.6722521659799101,0.8481918735292362
tfidf,1,3,5,fake,344,1,0.6858705486769835,0.8382077242839401
tfidf,1,3,5,fake,352,1,0.6081892351808252,0.43555783174479046
tfidf,1,3,5,fake,356,1,0.6464926865329521,0.7645567431482774
tfidf,1,3,5,fake,367,1,0.9165373480965714,0.9951981949593214
tfidf,1,3,5,fake,371,0,0.4583337354055824,0.5377730774679037
tfidf,1,3,5,fake,380,1,0.6908517018864893,0.733669677341913
tfidf,1,3,5,fake,383,0,0.3439662662080614,0.09132343505733875
tfidf,1,3,5,fake,393,0,0.27911905516784585,0.09219604269185898
tfidf,1,3,5,fake,395,0,0.4490285545929123,0.6149385563919575
tfidf,1,3,5,fake,397,0,0.40041637253768386,0.5317255197799202
tfidf,1,3,5,fake,425,0,0.7179375972303702,0.7848906392181866
tfidf,1,3,5,fake,430,0,0.40735794429826394,0.15064189844283887
tfidf,1,3,5,fake,436,0,0.15243313470945058,0.017112490842074137
tfidf,1,3,5,fake,439,0,0.3814931526494788,0.2922601602803589
tfidf,1,3,5,fake,446,0,0.20306337404754893,0.030866138227441546
tfidf,1,3,5,fake,447,0,0.33205245279908185,0.2538928695185077
tfidf,1,3,5,fake,459,1,0.8319193192624565,0.9188093344769676
tfidf,1,3,5,fake,474,0,0.21874784404980938,0.0695104868794055
tfidf,1,3,5,fake,475,0,0.1548217188172797,0.021595781381406966
tfidf,1,3,5,fake,489,0,0.1869308215947862,0.024841997566796316
tfidf,1,3,5,fake,491,0,0.4378961329849005,0.11852225600773802
tfidf,1,4,5,fake,318,0,0.28154797197251924,0.15898760144099816
tfidf,1,4,5,fake,322,0,0.47915042059310947,0.5303164618146039
tfidf,1,4,5,fake,326,0,0.4959535882290088,0.3186632975386713
tfidf,1,4,5,fake,327,0,0.723955795820061,0.6829603610685459
tfidf,1,4,5,fake,335,1,0.5462920755843833,0.46890713118909194
tfidf,1,4,5,fake,343,0,0.8396818700015106,0.8426290680324677
tfidf,1,4,5,fake,347,1,0.7871577246154546,0.7942308250016927
tfidf,1,4,5,fake,351,1,0.9723999037142719,0.9824262043062281
tfidf,1,4,5,fake,374,0,0.189561446523781,0.18191463806715363
tfidf,1,4,5,fake,377,1,0.9593812237891326,0.9732059903194923
tfidf,1,4,5,fake,389,1,0.5026474884095823,0.6007202221939696
tfidf,1,4,5,fake,414,1,0.4066322722667293,0.3519624667652468
tfidf,1,4,5,fake,415,0,0.08224910629402316,0.07646779459942803
tfidf,1,4,5,fake,419,0,0.0671651190804044,0.042392393604774425
tfidf,1,4,5,fake,445,0,0.18823211548169136,0.20577709751721932
tfidf,1,4,5,fake,448,1,0.4923671386602794,0.45659880234704203
tfidf,1,4,5,fake,449,0,0.23257735547662045,0.21842874411286728
tfidf,1,4,5,fake,455,0,0.15926248564918508,0.15449232058324944
tfidf,1,4,5,fake,458,0,0.15492021777778864,0.14301680924076365
tfidf,1,4,5,fake,463,0,0.0035304698156037218,0.0018514428289630762
tfidf,1,4,5,fake,464,0,0.09860733494977578,0.07137895162261416
tfidf,1,4,5,fake,471,0,0.1356098954861215,0.08399138589018987
tfidf,1,4,5,fake,472,0,0.04474651588162292,0.03734392884653118
tfidf,1,4,5,fake,477,0,0.2714278687864727,0.32181252027275414
tfidf,1,4,5,fake,478,0,0.5270679495744416,0.5729973502098102
tfidf,1,4,5,fake,483,1,0.9015090555754308,0.8879647379851836
tfidf,1,4,5,fake,488,0,0.26132030606085815,0.20158931404430647
tfidf,1,4,5,fake,492,0,0.045289653760653734,0.05482271709803169
tfidf,1,5,5,fake,302,0,0.03480506714908879,0.034753167827332315
tfidf,1,5,5,fake,321,1,0.6123766063407283,0.6116002139091021
tfidf,1,5,5,fake,325,1,0.9945403532953317,0.9945741587807062
tfidf,1,5,5,fake,330,1,0.4514373130918094,0.45135353677279577
tfidf,1,5,5,fake,333,0,0.5273950897126549,0.5274925325826847
tfidf,1,5,5,fake,336,0,0.1853931718395449,0.18617550105171268
tfidf,1,5,5,fake,340,0,0.16797752480927997,0.16805918595194164
tfidf,1,5,5,fake,341,0,0.7361707874145959,0.7371740892958039
tfidf,1,5,5,fake,348,1,0.8983279745299579,0.8985776821193219
tfidf,1,5,5,fake,350,1,0.8638110796195759,0.8624699228430318
tfidf,1,5,5,fake,360,0,0.8373125837894557,0.8369894150917501
tfidf,1,5,5,fake,368,0,0.13419418757345522,0.13428570186694053
tfidf,1,5,5,fake,370,0,0.12345924681688882,0.12277779954348111
tfidf,1,5,5,fake,385,0,0.5194100879005803,0.5197756783751778
tfidf,1,5,5,fake,388,1,0.5884906923209979,0.5870993358056609
tfidf,1,5,5,fake,406,0,0.039681273648063745,0.03973994690310923
tfidf,1,5,5,fake,409,1,0.5029662340671348,0.5021130576059794
tfidf,1,5,5,fake,417,0,0.10636422444377311,0.10694541665530251
tfidf,1,5,5,fake,418,1,0.6748169324836549,0.6723039186554318
tfidf,1,5,5,fake,428,0,0.1049885604116948,0.10507155619562854
tfidf,1,5,5,fake,429,0,0.21039645158572737,0.20974823507663112
tfidf,1,5,5,fake,434,0,0.03730630270158303,0.03759293051613116
tfidf,1,5,5,fake,437,0,0.06713093592554943,0.06722781570266703
tfidf,1,5,5,fake,441,1,0.5956995477179085,0.5950974525232524
tfidf,1,5,5,fake,444,0,0.07079925418538183,0.0709469014322942
tfidf,1,5,5,fake,456,0,0.035315941998713477,0.0354286416051976
tfidf,1,5,5,fake,468,0,0.2923351183022638,0.2950926647062587
tfidf,1,5,5,fake,485,0,0.023931030097391053,0.02408644317220344
tfidf,1,1,6,fake,319,1,0.7481477379587936,0.7256325553400257
tfidf,1,1,6,fake,331,0,0.4328618428106203,0.6345444252271252
tfidf,1,1,6,fake,345,1,0.7727158071587479,0.7353852818412684
tfidf,1,1,6,fake,346,1,0.9761304426175303,0.8551418479027135
tfidf,1,1,6,fake,357,0,0.5182441264743126,0.6041703533475964
tfidf,1,1,6,fake,358,0,0.6213197815137389,0.6850121223040522
tfidf,1,1,6,fake,362,1,0.9983188979287075,0.9393594180999651
tfidf,1,1,6,fake,363,0,0.02364254431662221,0.23228653508725208
tfidf,1,1,6,fake,364,0,0.4556767127474411,0.5901608062966324
tfidf,1,1,6,fake,369,0,0.2094510262627997,0.3474363740444073
tfidf,1,1,6,fake,372,1,0.7010249080098557,0.7622500698794974
tfidf,1,1,6,fake,391,0,0.4637257551805661,0.4645061594878569
tfidf,1,1,6,fake,400,0,0.6729008125392766,0.5958032351100586
tfidf,1,1,6,fake,402,1,0.9979667211389474,0.8968487088976077
tfidf,1,1,6,fake,403,0,0.02721720102969455,0.13195864119482742
