representation,repeat,outer_fold,subset,inner_fold,alpha,mean_inner_mse,selected
tfidf,2,2,P,4,10.0,0.07959213883828058,True
tfidf,2,2,P,5,100.0,0.08144909271452311,False
tfidf,2,2,Q,1,0.01,0.08606671164417345,False
tfidf,2,2,Q,2,0.1,0.08605821303645445,True
tfidf,2,2,Q,3,1.0,0.08620398075640645,False
tfidf,2,2,Q,4,10.0,0.08863074719279558,False
tfidf,2,2,Q,5,100.0,0.09081989535822999,False
tfidf,2,2,R,1,0.01,0.04068696447824712,False
tfidf,2,2,R,2,0.1,0.0392342508791963,False
tfidf,2,2,R,3,1.0,0.034796877564474825,False
tfidf,2,2,R,4,10.0,0.028455342673276318,False
tfidf,2,2,R,5,100.0,0.025832893824991692,True
tfidf,2,2,D,1,0.01,0.06862887730040394,False
tfidf,2,2,D,2,0.1,0.06858488954975367,False
tfidf,2,2,D,3,1.0,0.06817500253846992,False
tfidf,2,2,D,4,10.0,0.06602654251253626,True
tfidf,2,2,D,5,100.0,0.07029416947005568,False
tfidf,2,2,P+Q,1,0.01,0.07679430309620308,False
tfidf,2,2,P+Q,2,0.1,0.07665750424238604,False
tfidf,2,2,P+Q,3,1.0,0.0757355188957763,False
tfidf,2,2,P+Q,4,10.0,0.07460455703484842,True
tfidf,2,2,P+Q,5,100.0,0.0803269875183323,False
tfidf,2,2,P+R,1,0.01,0.049236921969332825,False
tfidf,2,2,P+R,2,0.1,0.04425657010892179,False
tfidf,2,2,P+R,3,1.0,0.035971227412954866,False
tfidf,2,2,P+R,4,10.0,0.0273298928846622,False
tfidf,2,2,P+R,5,100.0,0.02592295699871278,True
tfidf,2,2,P+D,1,0.01,0.07042618650873851,False
tfidf,2,2,P+D,2,0.1,0.07038507138907134,False
tfidf,2,2,P+D,3,1.0,0.06999008924324766,False
tfidf,2,2,P+D,4,10.0,0.0672405573332819,False
tfidf,2,2,P+D,5,100.0,0.06644404407133972,True
tfidf,2,2,Q+R,1,0.01,0.10930302632755706,False
tfidf,2,2,Q+R,2,0.1,0.06552204365420294,False
tfidf,2,2,Q+R,3,1.0,0.03886622199007517,False
tfidf,2,2,Q+R,4,10.0,0.029322820309328063,False
tfidf,2,2,Q+R,5,100.0,0.024699045444771275,True
tfidf,2,2,Q+D,1,0.01,0.07440699977490715,False
tfidf,2,2,Q+D,2,0.1,0.07241313601310673,False
tfidf,2,2,Q+D,3,1.0,0.06778944620849314,False
tfidf,2,2,Q+D,4,10.0,0.0635443832496431,True
tfidf,2,2,Q+D,5,100.0,0.06633141573682519,False
tfidf,2,2,R+D,1,0.01,0.27343788064258007,False
tfidf,2,2,R+D,2,0.1,0.17778769210134646,False
tfidf,2,2,R+D,3,1.0,0.10072149359439035,False
tfidf,2,2,R+D,4,10.0,0.03715460124386681,False
tfidf,2,2,R+D,5,100.0,0.0236117746820635,True
tfidf,2,2,P+Q+R,1,0.01,0.07475786867722149,False
tfidf,2,2,P+Q+R,2,0.1,0.048480542800555575,False
tfidf,2,2,P+Q+R,3,1.0,0.03558864020956708,False
tfidf,2,2,P+Q+R,4,10.0,0.02620016756397876,False
tfidf,2,2,P+Q+R,5,100.0,0.023338561661028004,True
tfidf,2,2,P+Q+D,1,0.01,0.08121966901856975,False
tfidf,2,2,P+Q+D,2,0.1,0.08052485035733854,False
tfidf,2,2,P+Q+D,3,1.0,0.07576578225308662,False
tfidf,2,2,P+Q+D,4,10.0,0.06539458985855869,False
tfidf,2,2,P+Q+D,5,100.0,0.06405330615470954,True
tfidf,2,2,P+R+D,1,0.01,0.1938444911853419,False
tfidf,2,2,P+R+D,2,0.1,0.1327569220659426,False
tfidf,2,2,P+R+D,3,1.0,0.08487108413459586,False
tfidf,2,2,P+R+D,4,10.0,0.038268960441250416,False
tfidf,2,2,P+R+D,5,100.0,0.02479104932266295,True
tfidf,2,2,Q+R+D,1,0.01,0.5683121808140815,False
tfidf,2,2,Q+R+D,2,0.1,0.19035033844056382,False
tfidf,2,2,Q+R+D,3,1.0,0.08784167786400277,False
tfidf,2,2,Q+R+D,4,10.0,0.031989066517903904,False
tfidf,2,2,Q+R+D,5,100.0,0.02347211514322065,True
tfidf,2,2,P+Q+R+D,1,0.01,0.7148741506003121,False
tfidf,2,2,P+Q+R+D,2,0.1,0.21763899091547936,False
tfidf,2,2,P+Q+R+D,3,1.0,0.06084665069545322,False
tfidf,2,2,P+Q+R+D,4,10.0,0.029656438660408624,False
tfidf,2,2,P+Q+R+D,5,100.0,0.02307524206061919,True
tfidf,2,3,P,1,0.01,0.12839191299172426,False
tfidf,2,3,P,2,0.1,0.12838308671819434,False
tfidf,2,3,P,3,1.0,0.1283084822132982,True
tfidf,2,3,P,4,10.0,0.12863935099204846,False
tfidf,2,3,P,5,100.0,0.15102539414277552,False
tfidf,2,3,Q,1,0.01,0.12525401280428447,False
tfidf,2,3,Q,2,0.1,0.12479186358126998,False
tfidf,2,3,Q,3,1.0,0.1229595090472713,True
tfidf,2,3,Q,4,10.0,0.13315873354222807,False
tfidf,2,3,Q,5,100.0,0.15803075004950032,False
tfidf,2,3,R,1,0.01,0.04442991930945669,False
tfidf,2,3,R,2,0.1,0.04226963366826691,False
tfidf,2,3,R,3,1.0,0.03879947410375024,False
tfidf,2,3,R,4,10.0,0.035968347118931356,True
tfidf,2,3,R,5,100.0,0.03639678778831622,False
tfidf,2,3,D,1,0.01,0.17289958716617262,False
tfidf,2,3,D,2,0.1,0.1727835713409995,False
tfidf,2,3,D,3,1.0,0.17168934206953246,False
tfidf,2,3,D,4,10.0,0.16499363258150085,False
tfidf,2,3,D,5,100.0,0.1640496824236948,True
tfidf,2,3,P+Q,1,0.01,0.09981921867772216,False
tfidf,2,3,P+Q,2,0.1,0.09947894296504578,False
tfidf,2,3,P+Q,3,1.0,0.09749602972092257,False
tfidf,2,3,P+Q,4,10.0,0.09749234544521852,True
tfidf,2,3,P+Q,5,100.0,0.11903767500625768,False
tfidf,2,3,P+R,1,0.01,0.05380188463860419,False
tfidf,2,3,P+R,2,0.1,0.050728751417756436,False
tfidf,2,3,P+R,3,1.0,0.0445518395880492,False
tfidf,2,3,P+R,4,10.0,0.03799665989319429,False
tfidf,2,3,P+R,5,100.0,0.03625290864995851,True
tfidf,2,3,P+D,1,0.01,0.13516702670456618,False
tfidf,2,3,P+D,2,0.1,0.13507662423790556,False
tfidf,2,3,P+D,3,1.0,0.13421179774332972,False
tfidf,2,3,P+D,4,10.0,0.1284817284472927,True
tfidf,2,3,P+D,5,100.0,0.13323510224198454,False
tfidf,2,3,Q+R,1,0.01,0.10704855060520461,False
tfidf,2,3,Q+R,2,0.1,0.06647892078416377,False
tfidf,2,3,Q+R,3,1.0,0.05693857682300215,False
tfidf,2,3,Q+R,4,10.0,0.042580627131039474,False
tfidf,2,3,Q+R,5,100.0,0.0346510105653896,True
tfidf,2,3,Q+D,1,0.01,0.10866268882556883,False
tfidf,2,3,Q+D,2,0.1,0.1082411196816075,False
tfidf,2,3,Q+D,3,1.0,0.10591476458169687,False
tfidf,2,3,Q+D,4,10.0,0.10430082232774536,True
tfidf,2,3,Q+D,5,100.0,0.12190925180204609,False
tfidf,2,3,R+D,1,0.01,0.18304779887541367,False
tfidf,2,3,R+D,2,0.1,0.1454657737463925,False
tfidf,2,3,R+D,3,1.0,0.067068334102535,False
tfidf,2,3,R+D,4,10.0,0.035591394210541756,False
tfidf,2,3,R+D,5,100.0,0.031375077619789304,True
tfidf,2,3,P+Q+R,1,0.01,0.10309588228940403,False
tfidf,2,3,P+Q+R,2,0.1,0.07448868373403812,False
tfidf,2,3,P+Q+R,3,1.0,0.05780852288728233,False
tfidf,2,3,P+Q+R,4,10.0,0.040714484813178825,False
tfidf,2,3,P+Q+R,5,100.0,0.03316422134085981,True
tfidf,2,3,P+Q+D,1,0.01,0.09713232278357768,False
tfidf,2,3,P+Q+D,2,0.1,0.095729761800689,False
tfidf,2,3,P+Q+D,3,1.0,0.08874063657234434,False
tfidf,2,3,P+Q+D,4,10.0,0.0836194807930505,True
tfidf,2,3,P+Q+D,5,100.0,0.10116032470983048,False
tfidf,2,3,P+R+D,1,0.01,0.18396327641308316,False
tfidf,2,3,P+R+D,2,0.1,0.13119911732586573,False
tfidf,2,3,P+R+D,3,1.0,0.06395067775820648,False
tfidf,2,3,P+R+D,4,10.0,0.0346271183521838,False
tfidf,2,3,P+R+D,5,100.0,0.029060059440095164,True
tfidf,2,3,Q+R+D,1,0.01,0.3435967320813938,False
tfidf,2,3,Q+R+D,2,0.1,0.18472145614422145,False
tfidf,2,3,Q+R+D,3,1.0,0.09286835015375887,False
tfidf,2,3,Q+R+D,4,10.0,0.04469320104241576,False
tfidf,2,3,Q+R+D,5,100.0,0.03271769805556788,True
tfidf,2,3,P+Q+R+D,1,0.01,0.44312273514577966,False
tfidf,2,3,P+Q+R+D,2,0.1,0.27328181121324874,False
tfidf,2,3,P+Q+R+D,3,1.0,0.08779012771650167,False
tfidf,2,3,P+Q+R+D,4,10.0,0.03460625402408935,False
tfidf,2,3,P+Q+R+D,5,100.0,0.02884265835954193,True
tfidf,2,4,P,1,0.01,0.13432358937412112,True
tfidf,2,4,P,2,0.1,0.13432748208710096,False
tfidf,2,4,P,3,1.0,0.1343692556178626,False
tfidf,2,4,P,4,10.0,0.1350037566688809,False
tfidf,2,4,P,5,100.0,0.14337552355941843,False
tfidf,2,4,Q,1,0.01,0.08550324906350981,True
tfidf,2,4,Q,2,0.1,0.08654924542046698,False
tfidf,2,4,Q,3,1.0,0.09635094940276474,False
tfidf,2,4,Q,4,10.0,0.1099680542299278,False
tfidf,2,4,Q,5,100.0,0.11762951654906421,False
tfidf,2,4,R,1,0.01,0.06200190512713392,False
tfidf,2,4,R,2,0.1,0.05846822367714389,False
tfidf,2,4,R,3,1.0,0.048641039419728194,False
tfidf,2,4,R,4,10.0,0.03719739896102053,False
tfidf,2,4,R,5,100.0,0.029662595003126152,True
tfidf,2,4,D,1,0.01,0.13218081673860957,False
tfidf,2,4,D,2,0.1,0.1321399464772239,False
tfidf,2,4,D,3,1.0,0.13174772381931538,False
tfidf,2,4,D,4,10.0,0.12907825728251152,True
tfidf,2,4,D,5,100.0,0.12998282210605125,False
tfidf,2,4,P+Q,1,0.01,0.09738909979202813,False
tfidf,2,4,P+Q,2,0.1,0.09719376184217154,False
tfidf,2,4,P+Q,3,1.0,0.09589210925073936,False
tfidf,2,4,P+Q,4,10.0,0.09579429066313229,True
tfidf,2,4,P+Q,5,100.0,0.10714999415161637,False
tfidf,2,4,P+R,1,0.01,0.071178658444779,False
tfidf,2,4,P+R,2,0.1,0.04757093796064307,False
tfidf,2,4,P+R,3,1.0,0.03863383335830575,False
tfidf,2,4,P+R,4,10.0,0.031842911633725685,False
tfidf,2,4,P+R,5,100.0,0.026473444647076082,True
tfidf,2,4,P+D,1,0.01,0.12817044079874693,False
tfidf,2,4,P+D,2,0.1,0.1280987068783768,False
tfidf,2,4,P+D,3,1.0,0.12741715154145794,False
tfidf,2,4,P+D,4,10.0,0.12311411541009058,True
tfidf,2,4,P+D,5,100.0,0.12489865141133921,False
tfidf,2,4,Q+R,1,0.01,0.38413573253741146,False
tfidf,2,4,Q+R,2,0.1,0.10020198128623183,False
tfidf,2,4,Q+R,3,1.0,0.040900689183371024,False
tfidf,2,4,Q+R,4,10.0,0.026320427616039022,False
tfidf,2,4,Q+R,5,100.0,0.022741163929536127,True
tfidf,2,4,Q+D,1,0.01,0.12832450489733843,False
tfidf,2,4,Q+D,2,0.1,0.09799287125031068,False
tfidf,2,4,Q+D,3,1.0,0.07913784326258788,True
tfidf,2,4,Q+D,4,10.0,0.09189573770839732,False
tfidf,2,4,Q+D,5,100.0,0.09762029540779356,False
tfidf,2,4,R+D,1,0.01,0.272797336543317,False
tfidf,2,4,R+D,2,0.1,0.1973352583765673,False
tfidf,2,4,R+D,3,1.0,0.10395533845414755,False
tfidf,2,4,R+D,4,10.0,0.041760601336526905,False
tfidf,2,4,R+D,5,100.0,0.02759197152224685,True
tfidf,2,4,P+Q+R,1,0.01,0.43081780336022785,False
tfidf,2,4,P+Q+R,2,0.1,0.0777991189580443,False
tfidf,2,4,P+Q+R,3,1.0,0.0340424539646735,False
tfidf,2,4,P+Q+R,4,10.0,0.027541921949080134,False
tfidf,2,4,P+Q+R,5,100.0,0.025576421047063952,True
tfidf,2,4,P+Q+D,1,0.01,0.09699002479937202,False
tfidf,2,4,P+Q+D,2,0.1,0.09636454221523132,False
tfidf,2,4,P+Q+D,3,1.0,0.09313674856558714,False
tfidf,2,4,P+Q+D,4,10.0,0.08394132840933455,True
tfidf,2,4,P+Q+D,5,100.0,0.0884222989522515,False
tfidf,2,4,P+R+D,1,0.01,0.3471182847355942,False
tfidf,2,4,P+R+D,2,0.1,0.17663760296736028,False
tfidf,2,4,P+R+D,3,1.0,0.08182849047298206,False
tfidf,2,4,P+R+D,4,10.0,0.03619010731481783,False
tfidf,2,4,P+R+D,5,100.0,0.023576309837668452,True
tfidf,2,4,Q+R+D,1,0.01,0.4867355858868982,False
tfidf,2,4,Q+R+D,2,0.1,0.21354479500653642,False
tfidf,2,4,Q+R+D,3,1.0,0.07048356840094712,False
tfidf,2,4,Q+R+D,4,10.0,0.033978731880461716,False
tfidf,2,4,Q+R+D,5,100.0,0.025351775810983707,True
tfidf,2,4,P+Q+R+D,1,0.01,0.25977020704475634,False
tfidf,2,4,P+Q+R+D,2,0.1,0.19684158189064047,False
tfidf,2,4,P+Q+R+D,3,1.0,0.08646051237818538,False
tfidf,2,4,P+Q+R+D,4,10.0,0.038575502048507536,False
tfidf,2,4,P+Q+R+D,5,100.0,0.02790260609694804,True
tfidf,2,5,P,1,0.01,0.14137163279256068,False
tfidf,2,5,P,2,0.1,0.1413688791387827,False
tfidf,2,5,P,3,1.0,0.14134791895991436,True
tfidf,2,5,P,4,10.0,0.1416548442677861,False
tfidf,2,5,P,5,100.0,0.15340102363815192,False
tfidf,2,5,Q,1,0.01,0.17778045980248258,False
tfidf,2,5,Q,2,0.1,0.17616682780690177,False
tfidf,2,5,Q,3,1.0,0.16894526061855233,False
tfidf,2,5,Q,4,10.0,0.15894206745314696,False
tfidf,2,5,Q,5,100.0,0.15666873455127503,True
tfidf,2,5,R,1,0.01,0.09705091280278695,False
tfidf,2,5,R,2,0.1,0.09069707293038459,False
tfidf,2,5,R,3,1.0,0.07665065315917528,False
tfidf,2,5,R,4,10.0,0.062376479818189556,False
tfidf,2,5,R,5,100.0,0.050580296724202785,True
tfidf,2,5,D,1,0.01,0.15364900881968221,False
tfidf,2,5,D,2,0.1,0.15353690255995991,False
tfidf,2,5,D,3,1.0,0.1524688940837624,False
tfidf,2,5,D,4,10.0,0.14550371059277997,False
tfidf,2,5,D,5,100.0,0.14496290081434912,True
tfidf,2,5,P+Q,1,0.01,0.1464401304797511,False
tfidf,2,5,P+Q,2,0.1,0.14644111403586402,False
tfidf,2,5,P+Q,3,1.0,0.14511013717453014,False
tfidf,2,5,P+Q,4,10.0,0.13618485386954243,False
tfidf,2,5,P+Q,5,100.0,0.13479248585724876,True
tfidf,2,5,P+R,1,0.01,0.1660784981097852,False
tfidf,2,5,P+R,2,0.1,0.10123487754788722,False
tfidf,2,5,P+R,3,1.0,0.0731901133636965,False
tfidf,2,5,P+R,4,10.0,0.05952316331561482,False
tfidf,2,5,P+R,5,100.0,0.04780876738113663,True
tfidf,2,5,P+D,1,0.01,0.1260112902368607,False
tfidf,2,5,P+D,2,0.1,0.1259772905510151,False
tfidf,2,5,P+D,3,1.0,0.12565087951565027,False
tfidf,2,5,P+D,4,10.0,0.12341037582840288,True
tfidf,2,5,P+D,5,100.0,0.1266010014174986,False
tfidf,2,5,Q+R,1,0.01,0.24018865886792587,False
tfidf,2,5,Q+R,2,0.1,0.12703326784315164,False
tfidf,2,5,Q+R,3,1.0,0.08655766529488697,False
tfidf,2,5,Q+R,4,10.0,0.06141289143160506,False
tfidf,2,5,Q+R,5,100.0,0.04592785584417323,True
tfidf,2,5,Q+D,1,0.01,0.13435493663301062,False
tfidf,2,5,Q+D,2,0.1,0.13491956395000312,False
tfidf,2,5,Q+D,3,1.0,0.1338510599169058,False
tfidf,2,5,Q+D,4,10.0,0.1149907438206305,False
tfidf,2,5,Q+D,5,100.0,0.11288024121915712,True
tfidf,2,5,R+D,1,0.01,0.33831140002522875,False
tfidf,2,5,R+D,2,0.1,0.17280371253457005,False
tfidf,2,5,R+D,3,1.0,0.09988585036996545,False
tfidf,2,5,R+D,4,10.0,0.06083196158723692,False
tfidf,2,5,R+D,5,100.0,0.04032647651072673,True
tfidf,2,5,P+Q+R,1,0.01,0.4998580677148758,False
tfidf,2,5,P+Q+R,2,0.1,0.16488765204549483,False
tfidf,2,5,P+Q+R,3,1.0,0.08065027098159833,False
tfidf,2,5,P+Q+R,4,10.0,0.05245126122028696,False
tfidf,2,5,P+Q+R,5,100.0,0.04070361546776815,True
tfidf,2,5,P+Q+D,1,0.01,0.11452568828653131,False
tfidf,2,5,P+Q+D,2,0.1,0.1129121397312498,False
tfidf,2,5,P+Q+D,3,1.0,0.10599788910431651,False
tfidf,2,5,P+Q+D,4,10.0,0.09586495332863497,True
tfidf,2,5,P+Q+D,5,100.0,0.10714588321272485,False
tfidf,2,5,P+R+D,1,0.01,0.37784624574654413,False
tfidf,2,5,P+R+D,2,0.1,0.16700354743012316,False
tfidf,2,5,P+R+D,3,1.0,0.09522151894101737,False
tfidf,2,5,P+R+D,4,10.0,0.05719962893225645,False
tfidf,2,5,P+R+D,5,100.0,0.044945444785910414,True
tfidf,2,5,Q+R+D,1,0.01,0.6053610521568931,False
tfidf,2,5,Q+R+D,2,0.1,0.2595696951221768,False
tfidf,2,5,Q+R+D,3,1.0,0.11260089880177622,False
tfidf,2,5,Q+R+D,4,10.0,0.06843999890601701,False
tfidf,2,5,Q+R+D,5,100.0,0.04618035273088342,True
tfidf,2,5,P+Q+R+D,1,0.01,0.30562000859302024,False
tfidf,2,5,P+Q+R+D,2,0.1,0.22311237158971772,False
tfidf,2,5,P+Q+R+D,3,1.0,0.11833171282133166,False
tfidf,2,5,P+Q+R+D,4,10.0,0.06560769625957745,False
tfidf,2,5,P+Q+R+D,5,100.0,0.04383752719279371,True
tfidf,3,1,P,1,0.01,0.12028990074512891,False
tfidf,3,1,P,2,0.1,0.12028856144003806,False
tfidf,3,1,P,3,1.0,0.12027779956821548,True
tfidf,3,1,P,4,10.0,0.12037685708872092,False
tfidf,3,1,P,5,100.0,0.12488432375702675,False
tfidf,3,1,Q,1,0.01,0.11406726113877129,False
tfidf,3,1,Q,2,0.1,0.10578168991926379,True
tfidf,3,1,Q,3,1.0,0.10792382359891871,False
tfidf,3,1,Q,4,10.0,0.12317905149893431,False
tfidf,3,1,Q,5,100.0,0.11679555238999058,False
tfidf,3,1,R,1,0.01,0.13854163980155174,False
tfidf,3,1,R,2,0.1,0.12012104599186098,False
tfidf,3,1,R,3,1.0,0.08001600969698992,False
tfidf,3,1,R,4,10.0,0.04868882718603392,False
tfidf,3,1,R,5,100.0,0.035155849928575865,True
tfidf,3,1,D,1,0.01,0.10094856416286017,False
tfidf,3,1,D,2,0.1,0.10082805085376097,False
tfidf,3,1,D,3,1.0,0.09970419698663364,False
tfidf,3,1,D,4,10.0,0.09361759053366137,True
tfidf,3,1,D,5,100.0,0.09892271985171353,False
tfidf,3,1,P+Q,1,0.01,0.09340416297369454,False
tfidf,3,1,P+Q,2,0.1,0.09324780315131587,False
tfidf,3,1,P+Q,3,1.0,0.09249242720214194,True
tfidf,3,1,P+Q,4,10.0,0.0949207008700585,False
tfidf,3,1,P+Q,5,100.0,0.10932496032330961,False
tfidf,3,1,P+R,1,0.01,0.12915367997187585,False
tfidf,3,1,P+R,2,0.1,0.11478293963151041,False
tfidf,3,1,P+R,3,1.0,0.08749074570903682,False
tfidf,3,1,P+R,4,10.0,0.047520147218815305,False
tfidf,3,1,P+R,5,100.0,0.03455725582700389,True
tfidf,3,1,P+D,1,0.01,0.10840167130624216,False
tfidf,3,1,P+D,2,0.1,0.10830419030951129,False
tfidf,3,1,P+D,3,1.0,0.10737965167843903,False
tfidf,3,1,P+D,4,10.0,0.10157188753899361,False
tfidf,3,1,P+D,5,100.0,0.10080322449264632,True
tfidf,3,1,Q+R,1,0.01,0.2544922507083158,False
tfidf,3,1,Q+R,2,0.1,0.11864987428753908,False
tfidf,3,1,Q+R,3,1.0,0.0649402120993662,False
tfidf,3,1,Q+R,4,10.0,0.04216930946057923,False
tfidf,3,1,Q+R,5,100.0,0.03451644296056712,True
tfidf,3,1,Q+D,1,0.01,0.15782394084816484,False
tfidf,3,1,Q+D,2,0.1,0.1299591699760679,False
tfidf,3,1,Q+D,3,1.0,0.08153400383319963,False
tfidf,3,1,Q+D,4,10.0,0.07362869539350991,True
tfidf,3,1,Q+D,5,100.0,0.0837863008458903,False
tfidf,3,1,R+D,1,0.01,0.3672117929973142,False
tfidf,3,1,R+D,2,0.1,0.24951201593129546,False
tfidf,3,1,R+D,3,1.0,0.12255333916621258,False
tfidf,3,1,R+D,4,10.0,0.05378839522192427,False
tfidf,3,1,R+D,5,100.0,0.03796081397340454,True
tfidf,3,1,P+Q+R,1,0.01,0.5002920350381728,False
tfidf,3,1,P+Q+R,2,0.1,0.34124270285918956,False
tfidf,3,1,P+Q+R,3,1.0,0.16892067940433142,False
tfidf,3,1,P+Q+R,4,10.0,0.06414921000514535,False
tfidf,3,1,P+Q+R,5,100.0,0.035618179274909546,True
tfidf,3,1,P+Q+D,1,0.01,0.10874353903089946,False
tfidf,3,1,P+Q+D,2,0.1,0.09406307685172827,False
tfidf,3,1,P+Q+D,3,1.0,0.07842715840830868,False
tfidf,3,1,P+Q+D,4,10.0,0.07589306468130835,True
tfidf,3,1,P+Q+D,5,100.0,0.08496552178277629,False
tfidf,3,1,P+R+D,1,0.01,0.5457803803261169,False
tfidf,3,1,P+R+D,2,0.1,0.2554659335889818,False
tfidf,3,1,P+R+D,3,1.0,0.11592070246272679,False
tfidf,3,1,P+R+D,4,10.0,0.05392748760412782,False
tfidf,3,1,P+R+D,5,100.0,0.03401043627182959,True
tfidf,3,1,Q+R+D,1,0.01,0.7442681239755117,False
tfidf,3,1,Q+R+D,2,0.1,0.4276020673685268,False
tfidf,3,1,Q+R+D,3,1.0,0.1887098585048688,False
tfidf,3,1,Q+R+D,4,10.0,0.0563804065819711,False
tfidf,3,1,Q+R+D,5,100.0,0.03371958369588244,True
tfidf,3,1,P+Q+R+D,1,0.01,0.8718640646993793,False
tfidf,3,1,P+Q+R+D,2,0.1,0.37174518581091914,False
tfidf,3,1,P+Q+R+D,3,1.0,0.13462122891253192,False
tfidf,3,1,P+Q+R+D,4,10.0,0.054374095470100775,False
tfidf,3,1,P+Q+R+D,5,100.0,0.034422846695304855,True
tfidf,3,2,P,1,0.01,0.12409573641156574,False
tfidf,3,2,P,2,0.1,0.12409545683006774,True
tfidf,3,2,P,3,1.0,0.12409621220960083,False
tfidf,3,2,P,4,10.0,0.12438045576548211,False
tfidf,3,2,P,5,100.0,0.13142535235392838,False
tfidf,3,2,Q,1,0.01,0.09585036377672028,False
tfidf,3,2,Q,2,0.1,0.09552976267937519,False
tfidf,3,2,Q,3,1.0,0.09381670758790968,True
tfidf,3,2,Q,4,10.0,0.09740692818819842,False
tfidf,3,2,Q,5,100.0,0.11356709547084048,False
tfidf,3,2,R,1,0.01,0.208842507737635,False
tfidf,3,2,R,2,0.1,0.09815613595478974,False
tfidf,3,2,R,3,1.0,0.059538164137178336,False
tfidf,3,2,R,4,10.0,0.04457779582873844,False
tfidf,3,2,R,5,100.0,0.03800679714798697,True
tfidf,3,2,D,1,0.01,0.12287754357263796,False
tfidf,3,2,D,2,0.1,0.1228026713853508,False
tfidf,3,2,D,3,1.0,0.1220860515535272,False
tfidf,3,2,D,4,10.0,0.11722913528655139,False
tfidf,3,2,D,5,100.0,0.11522862012315531,True
tfidf,3,2,P+Q,1,0.01,0.08674145111464014,False
tfidf,3,2,P+Q,2,0.1,0.08661416862642253,False
tfidf,3,2,P+Q,3,1.0,0.08625123277902004,True
tfidf,3,2,P+Q,4,10.0,0.09111211691951725,False
tfidf,3,2,P+Q,5,100.0,0.1103265443296842,False
tfidf,3,2,P+R,1,0.01,0.10329699014148434,False
tfidf,3,2,P+R,2,0.1,0.09346490032716186,False
tfidf,3,2,P+R,3,1.0,0.064293604616976,False
tfidf,3,2,P+R,4,10.0,0.04438272096902581,False
tfidf,3,2,P+R,5,100.0,0.0376584071418222,True
tfidf,3,2,P+D,1,0.01,0.1193933892619891,False
tfidf,3,2,P+D,2,0.1,0.11934684366115637,False
tfidf,3,2,P+D,3,1.0,0.11890129298839931,False
tfidf,3,2,P+D,4,10.0,0.11592386896030799,True
tfidf,3,2,P+D,5,100.0,0.11727125614353683,False
tfidf,3,2,Q+R,1,0.01,0.3338347800002565,False
tfidf,3,2,Q+R,2,0.1,0.1810415092876819,False
tfidf,3,2,Q+R,3,1.0,0.08349884981289624,False
tfidf,3,2,Q+R,4,10.0,0.043391806256631936,False
tfidf,3,2,Q+R,5,100.0,0.035338694195753806,True
tfidf,3,2,Q+D,1,0.01,0.06906697306030561,False
tfidf,3,2,Q+D,2,0.1,0.06891384304783245,False
tfidf,3,2,Q+D,3,1.0,0.06842120795666344,True
tfidf,3,2,Q+D,4,10.0,0.07041677551486875,False
tfidf,3,2,Q+D,5,100.0,0.08637052224620646,False
tfidf,3,2,R+D,1,0.01,0.4544775983752423,False
tfidf,3,2,R+D,2,0.1,0.25465528166721735,False
tfidf,3,2,R+D,3,1.0,0.10844242810273379,False
tfidf,3,2,R+D,4,10.0,0.046784678848252666,False
tfidf,3,2,R+D,5,100.0,0.03606199929408948,True
tfidf,3,2,P+Q+R,1,0.01,0.4483502920699846,False
tfidf,3,2,P+Q+R,2,0.1,0.1628465778544085,False
tfidf,3,2,P+Q+R,3,1.0,0.06437814157338038,False
tfidf,3,2,P+Q+R,4,10.0,0.04668685179118489,False
tfidf,3,2,P+Q+R,5,100.0,0.036526956842386556,True
tfidf,3,2,P+Q+D,1,0.01,0.12493569215062768,False
tfidf,3,2,P+Q+D,2,0.1,0.10022906618470943,False
tfidf,3,2,P+Q+D,3,1.0,0.06859384619842045,True
tfidf,3,2,P+Q+D,4,10.0,0.07483880422747939,False
tfidf,3,2,P+Q+D,5,100.0,0.08352553662922209,False
tfidf,3,2,P+R+D,1,0.01,0.24882493984062662,False
tfidf,3,2,P+R+D,2,0.1,0.19810316034570064,False
tfidf,3,2,P+R+D,3,1.0,0.12542497904247038,False
tfidf,3,2,P+R+D,4,10.0,0.05476018622492281,False
tfidf,3,2,P+R+D,5,100.0,0.03410663055203682,True
tfidf,3,2,Q+R+D,1,0.01,6.1395296112741375,False
tfidf,3,2,Q+R+D,2,0.1,5.000990995860755,False
tfidf,3,2,Q+R+D,3,1.0,1.7088258384279469,False
tfidf,3,2,Q+R+D,4,10.0,0.5384873703962142,False
tfidf,3,2,Q+R+D,5,100.0,0.0715529484918221,True
tfidf,3,2,P+Q+R+D,1,0.01,0.44780155227755997,False
tfidf,3,2,P+Q+R+D,2,0.1,0.3280220243869894,False
tfidf,3,2,P+Q+R+D,3,1.0,0.13058716756167923,False
tfidf,3,2,P+Q+R+D,4,10.0,0.04876427411029997,False
tfidf,3,2,P+Q+R+D,5,100.0,0.03314749243928478,True
tfidf,3,3,P,1,0.01,0.14544013193477123,True
tfidf,3,3,P,2,0.1,0.14544042749060557,False
tfidf,3,3,P,3,1.0,0.14544794489476134,False
tfidf,3,3,P,4,10.0,0.14587847058577222,False
tfidf,3,3,P,5,100.0,0.15545271578411818,False
tfidf,3,3,Q,1,0.01,0.11784441861075023,False
