blind_id,line_number,participant_text_line
V005,200,i'm most proud of um
V005,201,where i've come from um
V005,202,as a teenage mother
V005,203,um being a statistic and actually changing that
V005,204,being on my same i've had my uh same job for fifteen years now i'm really proud of that
V005,205,i've been married for thirteen years i'm really proud of that happily married
V005,206,um to my best friend and my soulmate nothing's perfect but
V005,207,um he's my best friend and i love him and i'm also proud of
V005,208,my son um being the mother that i am and the son that i've raised
V005,209,i'm proud of the job that i've done and i'm um
V005,210,i really um applaud myself for that
V005,211,you're welcome you were wonderful thank you
V005,212,buh bye
V006,1,<synch>
V006,2,yes
V006,3,very well
V006,4,uh ohio
V006,5,mhm
V006,6,uh finished school and came out to start my life
V006,7,uh not often now
V006,8,not really often
V006,9,uh because my parents have both passed away and so that's my reason for that was my reason for going home
V006,10,prior
V006,11,uh there's really not a comparison
V006,12,you know this is warm and
V006,13,sunny
V006,14,and that has four seasons so it's a very different environment
V006,15,i it took a minute
V006,16,to get adjusted to the different culture
V006,17,but uh after i was adjusted you know the sunshine keeps you here
V006,18,uh i love the weather
V006,19,i love the fact that i have the ocean and the mountains
V006,20,and um so many things that i can choose from and the diversity that i find here
V006,21,uh i
V006,22,tend to not have things that i don't like
V006,23,uh because where i am i know that i'm finding myself there
V006,24,so and i like me so that means that there's really nothing i don't like
V006,25,yes i do
V006,26,uh i love being able to explore different cultures be able to meet different people have a different set of experiences
V006,27,and at the same time to be able to find the commonality between
V006,28,uh all types of people
V006,29,it's a very rich experience
V006,30,um
V006,31,which one
V006,32,to where
V006,33,uh i
V006,34,guess i'm thinking about egypt and the wonderful experiences that i have there
V006,35,uh as i go
V006,36,the people and the
V006,37,warm and loving experience i have the knowledge i get to pursue
V006,38,through the exploring the temples and the pyramids etcetera things like that
V006,39,there are so many there really are
V006,40,but i can think of uh seeing a baby in a mosque
V006,41,which was just really pure and it
V006,42,really stayed with me how similar
V006,43,we actually all are
V006,44,um that's probably one of the things that i remember most from one of my very first trips
V006,45,uh there
V006,46,and
V006,47,let's see
V006,48,just the interaction of the people the food you know incredible i love the food too
V006,49,wow i've studied lots of different things i've studied law i've studied um
V006,50,entertainment i've studied communications i've studied
V006,51,whatever i want to quite a renaissance woman
V006,52,<laughter>
V006,53,<laughter>
V006,54,ah it's just always been my way to really explore all of the things that i enjoy
V006,55,keeps me fresh keeps me happy keeps me alive
V006,56,and um just allows me to be able to
V006,57,be fully developed as a human being being able to do that
V006,58,mhm
V006,59,um
V006,60,i don't have a dream job
V006,61,per se
V006,62,what i do have is a um
V006,63,desire to just be able to be free to do whatever it is that i choose
V006,64,on a daily basis so
V006,65,uh probably more outgoing
V006,66,mhm
V006,67,<laughter>
V006,68,well i start my day out very relaxed because i start my day with meditation uh and several <s> uh several other spiritual practices that i perform
V006,69,before i move uh around i get exercise
V006,70,so that uh i keep everything humming everything moving
V006,71,and uh then move forward from there
V006,72,uh excellent <laughter> i don't really have one anymore
V006,73,argued
V006,74,um
V006,75,cannot remember the last time that i actually had an argument
V006,76,um
V006,77,don't know what it's about
V006,78,i imagine that the last time i argued about something probably might be related to money
V006,79,situation i wish i had handled differently
V006,80,you know i try to take each experience as they come and try not to have regrets
V006,81,to hold guilt about the way anything
V006,82,uh went because they're all for me very positive learning experiences
V006,83,uh that i get to explore who i am through so i don't really see them as
V006,84,needing them to be different i need to learn from them
V006,85,or to um just really accept what is
V006,86,mhm
V006,87,hardest decision i've ever had to make
V006,88,um
V006,89,don't really have a quote on quote hard
V006,90,decision you know because i grew up in a way
V006,91,uh where my mother was extremely
V006,92,wonderful in the way that she always taught me to know that it was my own life
V006,93,and so she would never make decisions for me she always taught me to say she would always say
V006,94,it's your life
V006,95,and so
V006,96,um for me decisions don't really come
V006,97,as difficult to make
V006,98,they're pretty easy to make because i've been making them since childhood
V006,99,so i don't really have a
V006,100,most difficult
V006,101,decision i've ever made
V006,102,mm
V006,103,event that i could erase from my memory i don't really have one that i can think of that would be so terrible that i would need to
V006,104,erase it again everything for me is a learning experience so there's nothing really to regret or erase
V006,105,uh very easy as soon as i hit the pillow i'm out
V006,106,uh
V006,107,great uh a little more
V006,108,uh
V006,109,physical exertion than normal
V006,110,but uh still great
V006,111,<laughter>
V006,112,mm no not overall but again i attribute that and i accredit that to
V006,113,the spiritual practices that i perform on a daily basis that keep me pretty
V006,114,even tempered
V006,115,no
V006,116,mm
V006,117,no
V006,118,uh that's pretty much every day
V006,119,<laughter> i feel really happy every day i'm thankful i'm grateful
V006,120,for my life and uh i'm just thankful for everything that comes into it
V006,121,uh
V006,122,very smart uh
V006,123,very loving uh very intelligent
V006,124,funny
V006,125,uh outgoing
V006,126,that's probably probably what my friends would say
V006,127,uh there's really nothing that i think i need
V006,128,<laughter> to to do or to have or to be different uh about myself
V006,129,like i'm okay with everything the way it is
V006,130,really am
V006,131,<laughter>
V006,132,what advice would i have given myself ten or twenty years ago
V006,133,to know
V006,134,um
V006,135,to understand that everything that happened ten or twenty years ago
V006,136,was important in terms of developing the person that i am now
V006,137,and
V006,138,so to just
V006,139,be able to go with the flow and go with the experiences of life in order to be able to
V006,140,learn how to move effortlessly through any situation that comes up
V006,141,recently really enjoyed
V006,142,uh
V006,143,uh cooked a very wonderful meal
V006,144,um 'cause i love cooking
V006,145,so that was something i really enjoyed
V006,146,mhm
V006,147,wow my my willingness to get to know myself
V006,148,through travel through exploration through practices and through the practical application
V006,149,of everything that i've learned about people cultures
V006,150,places and most importantly
V006,151,you know
V006,152,the god within me
V006,153,bye
V007,1,<sync>
V007,2,yes
